i,x,y,z,r,theta
892,-103,-60,0,119,31
893,0,-110,0,110,90
894,6,-109,0,109,94
895,-70,81,0,107,310
896,-105,39,0,112,339
897,-115,-25,0,117,13
898,-69,83,0,107,309
899,-63,-98,0,116,58
900,-65,-97,0,116,57
901,58,-91,0,107,123
902,-103,44,0,112,336
903,-69,-94,0,116,54
904,-117,-6,0,117,3
905,-39,100,0,107,291
906,-5,110,0,110,272
907,88,-66,0,110,144
908,117,24,0,119,191
909,116,29,0,119,194
910,118,20,0,119,189
911,-40,-107,0,114,70
912,-111,33,0,115,343
913,14,-109,0,109,98
914,-27,106,0,109,284
915,1,110,0,110,269
916,-110,35,0,115,342
917,2,-111,0,111,92
918,94,73,0,119,217
919,-119,-8,0,119,4
920,116,-21,0,117,170
921,66,98,0,118,236
922,-120,-11,0,120,6
923,-51,-104,0,115,64
924,120,-2,0,120,180
925,83,-75,0,111,138
926,36,-104,0,110,110
927,-53,-103,0,115,63
928,-120,-15,0,120,8
929,-73,-93,0,118,52
930,36,-105,0,111,109
931,70,-87,0,111,129
932,21,-108,0,110,102
933,110,-40,0,117,161
934,-121,-13,0,121,7
935,-13,110,0,110,276
936,-96,-75,0,121,38
937,-63,92,0,111,304
938,65,-91,0,111,126
939,111,-40,0,117,161
940,-41,103,0,110,291
941,60,-94,0,111,123
942,-115,33,0,119,343
943,-73,86,0,112,310
944,107,-49,0,117,156
945,-69,-96,0,118,55
946,-66,-99,0,118,57
947,57,-97,0,112,121
948,123,13,0,123,186
949,88,-74,0,114,140
950,112,-42,0,119,160
951,-83,80,0,115,316
952,-96,-75,0,121,38
953,110,-48,0,120,157
954,-124,-15,0,124,7
955,-45,103,0,112,293
956,62,101,0,118,238
957,72,-89,0,114,129
958,-83,-88,0,120,47
959,0,113,0,113,270
960,123,-15,0,123,174
961,19,-111,0,112,100
962,125,0,0,125,180
963,100,-65,0,119,147
964,-109,53,0,121,334
965,-97,-76,0,123,39
966,-59,-102,0,117,60
967,114,-44,0,122,159
968,-78,-92,0,120,50
969,-43,-108,0,116,69
970,126,9,0,126,184
971,-110,53,0,122,334
972,6,115,0,115,267
973,122,-27,0,124,168
974,115,50,0,125,203
975,125,-18,0,126,172
976,-95,-78,0,122,40
977,-76,-94,0,120,52
978,124,-17,0,125,173
979,125,-18,0,126,172
980,-118,43,0,125,339
981,90,-80,0,120,139
982,78,-89,0,118,132
983,-125,-25,0,127,12
984,-35,-111,0,116,73
985,-56,-104,0,118,62
986,108,-59,0,123,152
987,128,-2,0,128,180
988,-119,39,0,125,341
989,-30,111,0,114,285
990,-73,-96,0,120,53
991,67,99,0,119,235
992,80,-90,0,120,132
993,25,114,0,116,257
994,122,39,0,128,197
995,14,115,0,115,263
996,120,43,0,127,199
997,-75,-95,0,121,52
998,25,-114,0,116,103
999,53,106,0,118,243
1000,114,-56,0,127,154
1001,-121,44,0,128,340
1002,130,2,0,130,180
1003,-99,75,0,124,322
1004,70,-98,0,120,126
1005,93,-81,0,123,139
1006,128,-16,0,128,173
1007,-127,-24,0,129,11
1008,120,45,0,128,200
1009,-93,-81,0,123,42
1010,-90,86,0,124,316
1011,-81,-92,0,122,49
1012,-127,-26,0,129,12
1013,103,-74,0,126,145
1014,5,117,0,117,267
1015,131,2,0,131,180
1016,128,24,0,130,190
1017,78,-95,0,122,130
1018,117,51,0,127,203
1019,35,-114,0,119,108
1020,-124,42,0,130,341
1021,-65,-102,0,120,58
1022,-97,83,0,127,319
1023,54,-109,0,121,117
1024,-79,-94,0,122,50
1025,8,119,0,119,266
1026,30,-116,0,119,105
1027,-115,-55,0,127,26
1028,125,-40,0,131,163
1029,123,40,0,129,198
1030,-104,77,0,129,323
1031,107,-74,0,130,146
1032,59,106,0,121,240
1033,93,-88,0,128,137
1034,67,102,0,122,236
1035,-35,-115,0,120,74
1036,61,-108,0,124,120
1037,-101,80,0,128,321
1038,-83,95,0,126,311
1039,14,119,0,119,263
1040,77,-102,0,127,128
1041,-106,78,0,131,323
1042,56,108,0,121,242
1043,84,-96,0,127,132
1044,-112,69,0,131,328
1045,57,-111,0,124,118
1046,42,-117,0,124,110
1047,-128,-29,0,131,13
1048,-97,-79,0,125,40
1049,12,-121,0,121,96
1050,-20,122,0,123,279
1051,57,108,0,122,242
1052,-103,-73,0,126,36
1053,133,-27,0,135,169
1054,71,100,0,122,234
1055,-79,-95,0,123,51
1056,-87,96,0,129,312
1057,95,82,0,125,220
1058,45,-117,0,125,112
1059,-63,-105,0,122,60
1060,85,-100,0,131,131
1061,44,-118,0,125,111
1062,54,110,0,122,243
1063,-24,122,0,124,281
1064,128,32,0,131,194
