i,x,y,z,r,theta
238,-72,-3,0,72,3
239,10,-71,0,71,99
240,-63,51,0,81,321
241,30,68,0,74,246
242,43,-64,0,77,124
243,-30,-74,0,79,68
244,49,53,0,72,227
245,-69,-22,0,72,18
246,76,8,0,76,186
247,26,73,0,77,250
248,-71,-23,0,74,18
249,59,35,0,68,210
250,-61,47,0,77,322
251,-19,71,0,73,284
252,74,27,0,78,200
253,29,71,0,76,247
254,-59,-53,0,79,42
255,-60,-39,0,71,34
256,40,-68,0,78,121
257,-21,72,0,75,286
258,0,76,0,76,270
259,-79,6,0,79,355
260,18,73,0,75,256
261,-44,63,0,76,304
262,80,-4,0,80,178
263,33,75,0,81,246
264,-60,-54,0,80,42
265,77,7,0,77,185
266,75,34,0,82,204
267,-77,-25,0,80,18
268,68,-50,0,84,144
269,-51,61,0,79,309
270,-34,71,0,78,295
271,-73,36,0,81,333
272,-70,30,0,76,336
273,20,76,0,78,255
274,-84,-21,0,86,15
275,47,-65,0,80,126
276,-58,58,0,82,315
277,-70,42,0,81,329
278,66,-40,0,77,149
279,-79,21,0,81,345
280,-41,64,0,76,302
281,-50,62,0,79,308
282,61,-48,0,77,142
283,-71,43,0,83,328
284,-28,-83,0,87,72
285,-77,40,0,86,332
286,-49,-69,0,84,55
287,74,34,0,81,204
288,-51,-67,0,84,53
289,-81,30,0,86,339
290,89,15,0,90,189
291,-56,66,0,86,310
292,-79,-22,0,82,16
293,-20,-84,0,86,77
294,56,65,0,85,229
295,50,73,0,88,235
296,-90,0,0,90,360
297,-54,-60,0,80,49
298,75,-40,0,85,152
299,-53,-71,0,88,54
300,-32,80,0,86,291
301,-49,70,0,85,304
302,89,-10,0,89,174
303,-22,-80,0,82,75
304,22,82,0,84,254
305,-43,78,0,89,298
306,55,-72,0,90,128
307,73,-52,0,89,145
308,-84,-31,0,89,21
309,76,-36,0,84,155
310,-76,53,0,92,325
311,-83,-41,0,92,27
312,49,-80,0,93,122
313,18,-83,0,84,103
314,47,-71,0,85,124
315,86,-38,0,94,157
316,-86,8,0,86,354
317,-84,3,0,84,357
318,81,-42,0,91,153
319,6,86,0,86,266
320,-4,-85,0,85,88
321,-17,84,0,85,281
322,35,88,0,94,248
323,-70,61,0,92,318
324,34,88,0,94,248
325,88,-19,0,90,168
326,56,71,0,90,231
327,47,-72,0,85,124
328,93,15,0,94,189
329,-90,22,0,92,346
330,-72,51,0,88,324
331,-84,52,0,98,328
332,-24,-85,0,88,75
333,-20,91,0,93,282
334,-79,-30,0,84,21
335,49,-72,0,87,125
336,56,74,0,92,232
337,-94,6,0,94,356
338,85,30,0,90,199
339,-71,-46,0,84,33
340,79,45,0,90,209
341,67,-65,0,93,136
342,18,-90,0,91,102
343,-7,-96,0,96,86
344,16,-92,0,93,100
345,-5,91,0,91,273
346,-72,66,0,97,317
347,90,40,0,98,203
348,-54,-82,0,98,57
349,-73,58,0,93,321
350,-45,-77,0,89,60
351,-89,-3,0,89,2
352,-69,-61,0,92,42
353,-73,64,0,97,318
354,-74,-58,0,94,39
355,-16,-97,0,98,81
356,-89,12,0,89,352
357,-46,78,0,90,300
358,75,-66,0,99,139
359,16,92,0,93,260
360,85,40,0,93,205
361,-25,-95,0,98,76
362,98,-1,0,98,180
363,93,20,0,95,192
364,0,104,0,104,270
365,91,-48,0,102,153
366,83,58,0,101,214
367,-11,-103,0,103,84
368,-67,70,0,96,313
369,-87,-38,0,94,24
370,95,23,0,97,193
371,-39,-89,0,97,67
372,39,-85,0,93,115
373,-93,-6,0,93,4
374,-7,103,0,103,273
375,-74,-70,0,101,44
376,31,88,0,93,250
377,-65,78,0,101,309
378,4,-98,0,98,93
379,-102,6,0,102,356
380,21,95,0,97,257
381,75,-59,0,95,142
382,-73,-67,0,99,43
383,74,66,0,99,221
384,-22,-98,0,100,78
385,102,-33,0,107,163
386,75,-63,0,97,140
387,69,78,0,104,228
388,28,-105,0,108,105
389,-18,-97,0,98,80
390,-68,-78,0,103,49
391,-7,-109,0,109,87
392,97,-51,0,109,153
393,-86,-45,0,97,28
394,-94,51,0,106,331
395,98,-43,0,107,157
396,-54,96,0,110,299
397,67,72,0,98,227
398,19,-108,0,109,100
399,-63,76,0,98,309
400,93,55,0,108,210
401,99,2,0,99,181
402,-84,61,0,103,324
403,67,71,0,97,226
404,-62,-91,0,110,56
405,10,-109,0,109,96
406,64,87,0,108,233
407,99,-45,0,108,156
408,-101,-40,0,108,22
409,15,-101,0,102,99
410,-1,-103,0,103,90
411,7,107,0,107,266
412,-23,98,0,100,283
413,93,59,0,110,212
414,-73,68,0,99,317
415,99,32,0,104,197
416,107,-33,0,111,163
417,-105,-36,0,111,19
418,104,-45,0,113,157
419,-99,-51,0,111,28
420,29,98,0,102,253
421,100,-24,0,102,167
422,-15,-101,0,102,82
423,30,104,0,108,253
424,104,-15,0,105,172
425,65,-88,0,109,127
426,-109,32,0,113,343
427,-62,-98,0,115,58
428,-78,-66,0,102,41
429,31,105,0,109,253
430,29,104,0,107,254
431,-101,15,0,102,351
432,100,27,0,103,195
433,73,89,0,115,230
434,113,19,0,114,189
435,95,55,0,109,210
436,-66,-86,0,108,53
437,107,-22,0,109,169
438,-73,86,0,112,310
439,-51,93,0,106,298
440,-15,-114,0,114,83
441,-106,-55,0,119,28
442,120,6,0,120,182
443,-62,90,0,109,304
444,-85,67,0,108,321
445,-43,107,0,115,291
446,-58,-103,0,118,61
447,74,-88,0,114,131
448,-90,-77,0,118,41
449,-93,67,0,114,324
450,-119,-3,0,119,2
451,16,107,0,108,261
452,13,121,0,121,263
453,-6,108,0,108,273
454,-118,12,0,118,354
455,-108,10,0,108,354
456,-82,90,0,121,312
457,-36,118,0,123,286
458,-19,113,0,114,279
459,109,50,0,119,204
460,-114,10,0,114,354
461,119,-31,0,122,166
462,114,-18,0,115,172
463,6,-111,0,111,94
464,-87,-65,0,108,37
465,-41,105,0,112,291
466,38,-110,0,116,110
467,-77,87,0,116,311
468,-71,100,0,122,305
469,86,76,0,114,221
470,-62,-104,0,121,60
471,-89,85,0,123,316
472,55,101,0,115,241
473,-96,80,0,124,320
474,40,-109,0,116,111
475,75,93,0,119,231
476,-107,-42,0,114,22
477,-103,-65,0,121,33
478,114,23,0,116,191
479,104,-48,0,114,156
480,22,112,0,114,258
481,129,-3,0,129,179
482,-20,-122,0,123,81
483,-113,30,0,116,345
484,52,111,0,122,244
485,-128,-5,0,128,3
486,-31,-122,0,125,76
487,-20,121,0,122,279
488,-94,66,0,114,324
489,-106,48,0,116,335
490,87,90,0,125,225
491,30,-127,0,130,104
492,119,-49,0,128,158
493,-92,72,0,116,321
494,-107,-43,0,115,22
495,-118,46,0,126,338
496,-1,131,0,131,270
497,42,-123,0,129,109
498,86,-87,0,122,135
499,103,-77,0,128,144
500,-116,5,0,116,357
501,19,-129,0,130,99
502,47,-110,0,119,114
503,-120,-14,0,120,7
504,43,114,0,121,249
505,-99,-57,0,114,30
506,57,-103,0,117,119
507,-122,-50,0,131,23
508,114,44,0,122,201
509,-8,119,0,119,273
510,-103,65,0,121,327
511,-86,-87,0,122,46
512,-130,-11,0,130,5
513,117,51,0,127,203
514,-77,107,0,131,305
515,-115,52,0,126,335
516,-10,-130,0,130,86
517,-120,-52,0,130,24
518,131,-8,0,131,177
519,-125,-34,0,129,16
520,-123,-46,0,131,21
521,-19,-133,0,134,82
522,123,-4,0,123,179
523,4,129,0,129,268
524,-85,-101,0,132,50
525,122,7,0,122,183
526,-113,-75,0,135,34
527,-85,-97,0,128,49
528,45,-125,0,132,110
529,101,73,0,124,215
530,-119,-35,0,124,17
531,3,-131,0,131,92
532,98,-74,0,122,143
533,-99,78,0,126,321
534,-115,-71,0,135,32
535,-62,-112,0,128,62
536,96,-92,0,132,137
537,-102,-88,0,134,41
538,-13,-132,0,132,85
539,-130,-44,0,137,19
540,122,56,0,134,204
541,-118,38,0,123,342
542,-106,88,0,137,320
543,-56,-120,0,132,65
544,33,-128,0,132,105
545,27,129,0,131,258
546,-97,78,0,124,321
547,-122,-45,0,130,21
548,-88,-104,0,136,50
549,130,-14,0,130,174
550,-23,-140,0,141,81
551,-43,-120,0,127,71
552,43,134,0,140,252
553,-69,121,0,139,299
554,-85,-97,0,128,49
555,117,58,0,130,206
556,-104,88,0,136,319
557,-131,-40,0,136,17
558,86,113,0,142,232
559,68,110,0,129,238
560,-3,132,0,132,271
561,28,-128,0,131,103
562,127,-65,0,142,153
563,-132,36,0,136,344
564,130,3,0,130,181
565,98,85,0,129,220
566,-110,-66,0,128,31
567,-136,39,0,141,343
568,4,-140,0,140,92
569,-121,51,0,131,337
570,-133,48,0,141,340
571,143,0,0,143,180
572,63,-129,0,143,117
573,-44,136,0,142,287
574,117,-63,0,132,152
575,115,-61,0,130,153
576,142,15,0,142,186
577,-117,58,0,130,333
578,-101,86,0,132,319
579,92,-110,0,143,130
580,-85,-120,0,147,55
581,29,140,0,142,258
582,-86,109,0,138,308
583,-111,-74,0,133,34
584,-33,-127,0,131,76
585,137,-39,0,142,165
586,-53,-126,0,136,68
587,-142,-3,0,142,2
588,-86,110,0,139,308
589,-130,58,0,142,335
590,136,35,0,140,194
591,-37,137,0,141,285
592,140,-20,0,141,172
593,138,56,0,148,202
594,-141,41,0,146,343
595,-132,-42,0,138,18
596,-132,16,0,132,353
597,117,-65,0,133,151
598,-38,135,0,140,285
599,-145,-22,0,146,9
600,100,-88,0,133,139
601,92,-118,0,149,128
602,146,3,0,146,181
603,117,-79,0,141,146
604,-25,-140,0,142,80
605,21,-145,0,146,99
606,54,-142,0,151,111
607,24,-140,0,142,100
608,-96,94,0,134,315
609,-85,-110,0,139,53
610,134,61,0,147,204
611,-125,-77,0,146,32
612,-139,-30,0,142,13
613,-132,-60,0,144,25
614,-128,62,0,142,334
615,12,153,0,153,265
616,126,-59,0,139,155
617,96,111,0,146,229
618,142,-39,0,147,165
619,135,-60,0,147,157
620,140,-8,0,140,177
621,154,2,0,154,180
622,82,-121,0,146,125
623,-114,-84,0,141,37
624,-152,1,0,152,359
625,142,31,0,145,192
626,-30,-140,0,143,78
627,-26,150,0,152,279
628,65,-126,0,141,118
629,-149,49,0,156,341
630,-39,-136,0,141,74
631,-129,64,0,144,333
632,75,-121,0,142,122
633,154,15,0,154,185
634,-148,-42,0,153,16
635,75,120,0,141,237
636,33,138,0,141,256
637,108,92,0,141,220
638,13,-157,0,157,95
639,152,28,0,154,190
640,-31,-155,0,158,79
641,-65,-126,0,141,63
642,146,49,0,154,198
643,-73,-144,0,161,64
644,-128,-65,0,143,27
645,-111,112,0,157,314
646,-88,132,0,158,303
647,-9,-158,0,158,87
648,-143,68,0,158,334
649,26,-155,0,157,100
650,154,48,0,161,197
651,-138,49,0,146,340
652,-117,-100,0,153,41
653,130,71,0,148,208
654,73,133,0,151,241
655,-138,-62,0,151,25
656,133,-59,0,145,157
657,144,7,0,144,182
658,-141,-75,0,159,29
659,-111,104,0,152,316
660,105,-100,0,145,137
661,-163,-10,0,163,4
662,112,-105,0,153,137
663,49,-138,0,146,110
664,-152,33,0,155,347
665,-161,-22,0,162,8
666,-31,-151,0,154,79
667,31,-155,0,158,102
668,2,159,0,159,269
669,-79,132,0,153,300
670,-48,-142,0,149,72
671,0,147,0,147,270
672,120,89,0,149,216
673,150,31,0,153,191
674,-108,-109,0,153,46
675,-84,-124,0,149,56
676,-115,101,0,153,318
677,60,-143,0,155,113
678,-114,-101,0,152,42
679,66,-139,0,153,116
680,145,64,0,158,203
681,86,-144,0,167,121
682,-6,159,0,159,272
683,-147,-41,0,152,16
684,158,41,0,163,194
685,-106,-104,0,148,45
686,-49,159,0,166,287
687,140,-65,0,154,156
688,77,-133,0,153,121
689,-112,110,0,156,315
690,-145,-87,0,169,31
691,-151,45,0,157,343
692,-72,136,0,153,297
693,-89,-140,0,165,58
694,143,-64,0,156,156
695,48,149,0,156,252
696,16,167,0,167,264
697,-166,26,0,168,351
698,34,-165,0,168,102
699,124,-105,0,162,140
700,-96,-139,0,168,56
701,-3,156,0,156,271
702,6,-167,0,167,93
703,-167,-19,0,168,7
704,-168,-25,0,169,9
705,-156,-39,0,160,15
706,-117,-121,0,168,46
707,173,-2,0,173,180
708,-129,99,0,162,322
709,171,3,0,171,181
710,129,86,0,155,213
711,-129,-98,0,162,38
712,-154,-58,0,164,21
713,-141,-61,0,153,24
714,-113,124,0,167,312
715,-94,-123,0,154,53
716,161,-56,0,170,161
717,-123,-99,0,157,39
718,119,119,0,168,225
719,-54,-158,0,166,72
720,123,-99,0,157,142
721,-31,173,0,175,280
722,80,-156,0,175,118
723,158,10,0,158,183
724,156,-25,0,157,171
725,-157,-9,0,157,4
726,110,-121,0,163,133
727,65,-160,0,172,113
728,74,-140,0,158,118
729,26,164,0,166,260
730,-76,157,0,174,295
731,155,-29,0,157,170
732,110,-134,0,173,130
733,54,160,0,168,251
734,86,-137,0,161,123
735,4,-160,0,160,92
736,-86,138,0,162,301
737,-82,-155,0,175,63
738,169,36,0,172,192
739,83,-153,0,174,119
740,-28,158,0,160,280
741,169,59,0,179,199
742,-114,110,0,158,316
743,96,135,0,165,234
744,129,101,0,163,218
745,-156,73,0,172,334
746,-41,167,0,171,283
747,86,155,0,177,240
748,-179,-12,0,179,4
749,-61,147,0,159,292
750,-113,-136,0,176,51
751,171,-63,0,182,160
752,-177,-28,0,179,9
753,166,11,0,166,183
754,-25,-176,0,177,82
755,-124,-118,0,171,44
756,148,-90,0,173,149
757,163,44,0,168,195
758,-57,-164,0,173,71
759,142,104,0,176,216
760,-127,-105,0,164,40
761,115,117,0,164,225
762,60,-161,0,171,111
763,150,72,0,166,205
764,167,11,0,167,183
765,170,35,0,173,191
766,-179,-21,0,180,7
767,25,-166,0,167,99
768,-68,-162,0,175,68
769,-165,23,0,166,352
770,-116,141,0,182,309
771,-93,-152,0,178,59
772,132,-102,0,166,143
773,-28,181,0,183,278
774,-90,162,0,185,299
775,-89,-151,0,175,60
776,47,-179,0,185,105
777,-65,172,0,183,290
778,167,-20,0,168,174
779,-172,34,0,175,348
780,39,181,0,185,257
781,-162,-90,0,185,30
782,-75,170,0,185,293
783,-173,-27,0,175,9
784,93,-162,0,186,120
785,97,151,0,179,237
786,-170,67,0,182,338
787,12,-177,0,177,94
788,149,-99,0,178,147
789,-58,-179,0,188,73
790,-171,-77,0,187,25
791,-117,144,0,185,309
792,46,-164,0,170,106
793,-125,-139,0,186,49
794,-139,108,0,176,322
795,19,169,0,170,263
796,-155,-93,0,180,31
797,68,164,0,177,247
798,26,-183,0,184,99
799,-118,145,0,186,309
800,145,99,0,175,214
801,183,46,0,188,194
802,189,8,0,189,182
803,-145,101,0,176,325
804,-103,-140,0,173,54
805,-187,41,0,191,347
806,175,-5,0,175,179
807,-155,86,0,177,330
808,189,10,0,189,183
809,95,141,0,170,236
810,-156,-101,0,185,33
811,-134,-131,0,187,45
812,-49,-168,0,175,74
813,-129,135,0,186,313
814,-29,-182,0,184,81
815,170,41,0,174,193
816,-162,67,0,175,337
817,186,26,0,187,187
818,-181,-61,0,191,19
819,-22,-186,0,187,84
820,-73,164,0,179,293
821,70,-181,0,194,112
822,-76,169,0,185,294
823,-88,173,0,194,296
824,176,-80,0,193,156
825,-131,118,0,176,317
826,3,-182,0,182,91
827,184,-23,0,185,173
828,-192,16,0,192,355
829,-154,121,0,195,321
830,18,180,0,180,264
831,-94,149,0,176,302
832,42,-191,0,195,103
833,52,-169,0,176,108
834,33,175,0,178,259
835,177,-75,0,192,158
836,127,-122,0,176,137
837,-188,27,0,189,351
838,-97,147,0,176,303
839,-64,168,0,179,290
840,-17,-197,0,197,86
841,-98,-174,0,199,61
842,-61,-173,0,183,71
843,115,145,0,185,231
844,77,-182,0,197,113
845,-175,-68,0,187,22
846,-156,103,0,186,326
847,147,138,0,201,223
848,-97,-175,0,200,62
849,-96,-166,0,191,60
850,194,-5,0,194,179
851,179,54,0,186,196
852,-125,-157,0,200,52
853,-155,107,0,188,325
854,181,-76,0,196,158
855,-185,55,0,193,343
856,-185,-33,0,187,11
857,-176,63,0,186,340
858,0,196,0,196,270
859,-183,-81,0,200,24
860,-205,24,0,206,353
861,-206,26,0,207,352
862,57,-182,0,190,108
863,139,117,0,181,220
864,-15,-195,0,195,86
865,198,40,0,202,191
866,-191,-61,0,200,18
867,92,-176,0,198,118
868,-100,-174,0,200,61
869,201,-27,0,202,173
870,130,-147,0,196,132
871,-200,-36,0,203,11
872,182,61,0,191,198
873,-180,50,0,186,344
874,-197,48,0,202,346
875,-63,180,0,190,289
876,-204,-7,0,204,2
877,-185,12,0,185,356
878,204,-11,0,204,177
879,-21,190,0,191,276
880,178,91,0,199,207
881,161,-134,0,209,141
882,95,163,0,188,239
883,-127,136,0,186,313
884,-172,75,0,187,336
885,159,-99,0,187,149
886,-164,111,0,198,325
887,187,-79,0,203,158
888,166,-91,0,189,152
889,183,-93,0,205,154
890,19,-189,0,189,96
891,159,120,0,199,217
892,137,-157,0,208,132
893,95,-162,0,187,121
894,-35,205,0,207,279
895,-105,179,0,207,300
896,-189,81,0,205,336
897,61,184,0,193,251
898,-67,200,0,210,288
899,-43,-185,0,189,77
900,-145,145,0,205,315
901,-200,-6,0,200,2
902,200,-31,0,202,172
903,-126,167,0,209,307
904,185,54,0,192,196
905,161,104,0,191,212
906,110,156,0,190,234
907,-6,-210,0,210,89
908,-18,-188,0,188,85
909,75,-192,0,206,112
910,-105,170,0,199,301
911,80,174,0,191,245
912,190,40,0,194,191
913,152,124,0,196,219
914,171,-119,0,208,146
915,37,205,0,208,259
916,181,78,0,197,203
917,177,86,0,196,205
918,168,-102,0,196,149
919,68,-198,0,209,109
920,-195,30,0,197,351
921,-178,107,0,207,328
922,-198,-87,0,216,24
923,-177,-84,0,195,26
924,180,122,0,217,214
925,-161,-142,0,214,42
926,194,-18,0,194,175
927,197,14,0,197,184
928,41,-208,0,212,102
929,-182,-117,0,216,33
930,-211,-60,0,219,16
931,-199,24,0,200,353
932,219,-20,0,219,175
933,-85,183,0,201,294
934,-125,158,0,201,308
935,-197,37,0,200,349
936,19,199,0,199,264
937,-167,108,0,198,327
938,220,17,0,220,184
939,197,-19,0,197,175
940,-58,192,0,200,286
941,-137,-148,0,201,48
942,-214,-35,0,216,10
943,155,-124,0,198,142
944,85,-188,0,206,115
945,-196,102,0,220,332
946,122,-161,0,202,128
947,-212,-43,0,216,12
948,199,-90,0,218,156
949,-203,-43,0,207,12
950,149,-148,0,210,136
951,159,-154,0,221,136
952,93,187,0,208,243
953,183,114,0,215,211
954,-164,149,0,221,317
955,-213,19,0,213,354
956,-2,-215,0,215,90
957,90,-181,0,202,117
958,113,-167,0,201,125
959,172,-103,0,200,150
960,57,209,0,216,254
961,-204,-22,0,205,7
962,136,-178,0,224,128
963,206,10,0,206,182
964,-208,76,0,221,339
965,-71,188,0,200,290
966,164,-154,0,224,137
967,221,15,0,221,183
968,83,191,0,208,246
969,39,-199,0,202,102
970,-99,-177,0,202,61
971,214,-40,0,217,170
972,-82,-192,0,208,67
973,-203,-62,0,212,17
974,-154,-138,0,206,42
975,17,203,0,203,265
976,-82,-192,0,208,67
977,-146,-147,0,207,46
978,41,215,0,218,259
979,-134,-173,0,218,53
980,134,154,0,204,228
981,93,-189,0,210,117
982,215,1,0,215,180
983,-183,-91,0,204,27
984,220,-25,0,221,174
985,84,-205,0,221,113
986,-223,-5,0,223,2
987,-51,-221,0,226,78
988,124,162,0,204,232
989,-202,45,0,206,347
990,-193,-99,0,216,28
991,121,182,0,218,236
992,162,128,0,206,218
993,168,162,0,233,223
994,-162,158,0,226,315
995,-197,-59,0,205,17
996,208,19,0,208,185
997,196,67,0,207,198
998,-156,150,0,216,316
999,-149,-177,0,231,50
1000,-204,-85,0,221,23
1001,-168,139,0,218,320
1002,-70,-216,0,227,73
1003,-44,222,0,226,281
1004,70,215,0,226,251
1005,-190,-106,0,217,30
1006,208,-38,0,211,170
1007,33,-221,0,223,99
1008,-94,-197,0,218,65
1009,193,132,0,233,214
1010,-28,-226,0,227,83
1011,-198,72,0,210,340
1012,-53,214,0,220,283
1013,167,166,0,235,224
1014,110,-184,0,214,121
1015,193,119,0,226,211
1016,207,78,0,221,200
1017,-202,-117,0,233,31
1018,9,-222,0,222,93
1019,106,197,0,223,241
1020,14,228,0,228,266
1021,-222,4,0,222,358
1022,112,201,0,230,240
1023,235,27,0,236,186
1024,-239,6,0,239,358
1025,237,0,0,237,180
1026,-236,-22,0,237,6
1027,-208,-94,0,228,25
1028,-74,208,0,220,289
1029,-235,-4,0,235,1
1030,-235,45,0,239,349
1031,237,-39,0,240,171
1032,10,214,0,214,267
1033,231,54,0,237,193
1034,-108,-195,0,222,62
1035,-211,-58,0,218,16
1036,91,-198,0,217,115
1037,130,-173,0,216,127
1038,-228,43,0,232,349
1039,-86,196,0,214,293
1040,-89,209,0,227,293
1041,127,179,0,219,234
1042,-114,-194,0,225,60
1043,213,-69,0,223,163
1044,-207,110,0,234,332
1045,94,-206,0,226,115
1046,-231,-5,0,231,2
1047,230,0,0,230,180
1048,-231,1,0,231,359
1049,0,219,0,219,270
1050,-173,-146,0,226,41
1051,-99,225,0,245,293
1052,158,159,0,224,225
1053,168,-169,0,238,135
1054,227,26,0,228,186
1055,116,-193,0,225,122
1056,-218,-37,0,221,10
1057,144,172,0,224,230
1058,-168,170,0,239,314
1059,-71,220,0,231,287
1060,-29,243,0,244,276
1061,36,-242,0,244,99
1062,183,-133,0,226,144
1063,-41,242,0,245,279
1064,123,183,0,220,236
1065,-221,49,0,226,347
1066,107,-213,0,238,117
1067,228,-86,0,243,160
