i,x,y,z,r,theta
203,-427,367,0,563,319
204,-663,-58,0,665,5
205,-855,310,0,909,340
206,-602,37,0,603,356
207,-564,-93,0,571,10
208,712,-209,0,742,164
209,135,487,0,505,254
210,392,188,0,434,205
211,-238,655,0,696,289
212,218,460,0,509,244
213,-520,444,0,683,319
214,-20,676,0,676,271
215,-485,276,0,558,330
216,-1227,1155,0,1685,316
217,-568,214,0,606,339
218,189,106,0,216,209
219,51,-182,0,189,106
220,-533,-178,0,561,19
221,224,49,0,229,192
222,66,563,0,566,263
223,57,-194,0,202,107
224,470,664,0,813,234
225,-182,596,0,623,286
226,-922,162,0,936,350
227,444,590,0,738,233
228,-844,-4,0,844,1
229,225,139,0,264,211
230,-105,332,0,348,287
231,-477,0,0,477,360
232,-195,448,0,488,293
233,-356,-170,0,394,26
234,-328,567,0,655,300
235,-243,309,0,393,308
236,-383,288,0,479,323
237,-563,-227,0,607,22
238,-333,20,0,333,356
239,9,177,0,177,267
240,-352,1007,0,1066,289
241,183,703,0,726,255
242,-578,-254,0,631,24
243,53,158,0,166,251
244,402,9850,0,9858,267
245,-229,372,0,436,301
246,474,95,0,483,191
247,92,-216,0,234,114
248,-872,15,0,872,359
249,186,185,0,262,224
250,-257,-203,0,327,39
251,221,-222,0,313,135
252,684,493,0,843,215
253,-256,-128,0,286,27
254,-283,161,0,325,330
255,-356,1996,0,2027,280
256,-9,481,0,481,271
257,888,252,0,923,195
258,-119,465,0,479,284
259,-41,693,0,694,273
260,1284,1193,0,1752,222
261,-440,-243,0,502,29
262,230,1977,0,1990,263
263,-228,-48,0,232,12
264,18,223,0,223,265
265,-479,-219,0,526,25
266,-311,-207,0,373,34
267,462,605,0,761,232
268,-478,189,0,514,338
269,-821,-82,0,825,6
270,-126,1769,0,1773,274
271,509,1929,0,1995,255
272,46,-312,0,315,99
273,16,1517,0,1517,269
274,45,456,0,458,264
275,1074,1059,0,1508,224
276,-14,457,0,457,271
277,-869,344,0,934,338
278,466,646,0,796,234
279,115,1146,0,1151,264
280,-240,-254,0,349,47
281,-570,490,0,751,319
282,86,553,0,559,261
283,-287,206,0,353,324
284,-374,-59,0,378,9
285,-597,202,0,630,341
286,41,224,0,227,259
287,-537,-38,0,538,5
288,-271,34,0,273,352
289,-376,754,0,842,296
290,-232,619,0,661,290
291,-1010,418,0,1093,337
292,-577,809,0,993,305
293,1005,2154,0,2376,244
294,-321,-364,0,485,49
295,-438,290,0,525,326
296,-293,171,0,339,329
297,-213,425,0,475,296
298,-161,1962,0,1968,274
299,454,385,0,595,220
300,-871,503,0,1005,329
301,13,121,0,121,263
302,-575,309,0,652,331
303,336,182,0,382,208
304,-307,186,0,358,328
305,19,170,0,171,263
306,29,574,0,574,267
307,-732,478,0,874,326
308,-281,1286,0,1316,282
309,-29,-400,0,401,86
310,-102,333,0,348,287
311,-20,466,0,466,272
312,131,578,0,592,257
313,1803,1496,0,2342,219
314,-303,71,0,311,346
315,37,334,0,336,263
316,0,239,0,239,270
317,1518,2062,0,2560,233
318,-577,496,0,760,319
319,313,223,0,384,215
320,-42,340,0,342,277
321,-44,239,0,243,280
322,24,94,0,97,255
323,12,258,0,258,267
324,-456,-141,0,477,18
325,1263,2030,0,2390,238
326,56,918,0,919,266
327,-238,484,0,539,296
328,979,1750,0,2005,240
329,-224,525,0,570,293
330,-620,699,0,934,311
331,-512,112,0,524,347
332,438,951,0,1047,245
333,1560,2029,0,2559,232
334,1759,-1406,0,2251,142
335,1683,643,0,1801,200
336,-44,589,0,590,274
337,366,136,0,390,200
338,148,1133,0,1142,262
339,-74,770,0,773,275
340,-66,251,0,259,284
341,-546,154,0,567,344
342,-606,613,0,861,314
343,-189,606,0,634,287
344,-189,-110,0,218,31
345,-1041,558,0,1181,331
346,-760,648,0,998,319
347,-190,1170,0,1185,279
348,-658,7,0,658,359
349,-396,394,0,558,315
350,936,943,0,1328,225
351,-1184,388,0,1245,341
352,-2123,1496,0,2597,324
353,353,146,0,382,202
354,-70,-391,0,397,80
355,1423,2118,0,2551,236
356,-631,-29,0,631,3
357,-1045,566,0,1188,331
358,-506,954,0,1079,297
359,-975,627,0,1159,327
360,221,-384,0,443,120
361,-634,686,0,934,312
362,-439,256,0,508,329
363,-486,154,0,509,342
364,662,1792,0,1910,249
365,-547,788,0,959,304
366,620,1675,0,1786,249
367,-1199,410,0,1267,341
368,-1112,507,0,1222,335
369,750,95,0,755,187
370,81,-509,0,515,100
371,284,368,0,464,232
372,-156,564,0,585,285
373,-370,423,0,561,311
374,1468,2269,0,2702,237
375,-930,-249,0,962,15
376,-1202,323,0,1244,344
377,-1200,147,0,1208,353
378,-1214,293,0,1248,346
379,1500,1436,0,2076,223
380,-576,67,0,579,353
381,-1634,765,0,1804,334
382,-1037,-171,0,1051,10
383,-1462,760,0,1647,332
384,-1087,-117,0,1093,7
385,3614,-13587,0,14059,105
386,42,34,0,54,218
387,-812,834,0,1164,314
388,22,520,0,520,267
389,100,1829,0,1831,266
390,37,411,0,412,264
391,-996,732,0,1236,323
392,-504,321,0,597,327
393,17,289,0,289,266
394,-995,733,0,1235,323
395,-394,-270,0,477,35
396,-1149,587,0,1290,332
397,1,-564,0,564,91
398,-41,457,0,458,275
399,-3870,-1383,0,4109,20
400,-138,348,0,374,291
401,1763,2595,0,3137,235
402,895,1571,0,1808,240
403,-750,838,0,1124,311
404,-335,303,0,451,317
405,-630,818,0,1032,307
406,1031,2400,0,2612,246
407,-525,463,0,699,318
408,-82,382,0,390,282
409,-215,385,0,440,299
410,543,591,0,802,227
411,-75,536,0,541,277
412,73,-536,0,540,98
413,-193,249,0,315,307
414,-1272,199,0,1287,351
415,187,395,0,437,244
416,-747,-481,0,888,33
417,-1210,53,0,1211,357
418,173,862,0,879,258
419,32,328,0,329,264
420,123,482,0,497,255
421,-1221,483,0,1313,338
422,-50,401,0,404,277
423,13,1697,0,1697,269
424,-262,491,0,556,298
425,402,991,0,1069,247
426,-724,-111,0,732,9
427,104,466,0,477,257
428,-243,-623,0,668,69
429,363,0,0,363,180
430,-734,296,0,791,338
431,-145,674,0,689,282
432,-192,-18,0,192,6
433,-484,-208,0,526,24
434,-517,750,0,910,304
435,-576,371,0,685,327
436,-513,717,0,881,305
437,-272,760,0,807,289
438,-154,545,0,566,285
439,-407,368,0,548,317
440,-386,37,0,387,354
441,854,1254,0,1517,235
442,31,-579,0,579,94
443,-514,305,0,597,329
444,-743,124,0,753,350
445,-808,851,0,1173,313
446,1549,2051,0,2570,232
447,-995,2002,0,2235,296
448,-521,218,0,564,337
449,-359,337,0,492,316
450,-833,-507,0,975,32
451,-95,944,0,948,275
452,103,497,0,507,258
453,-61,1086,0,1087,273
454,-44,434,0,436,275
455,-548,796,0,966,304
456,918,2510,0,2672,249
457,-648,464,0,796,324
458,-1257,467,0,1340,339
459,437,791,0,903,241
460,-157,26,0,159,350
461,336,27,0,337,184
462,-1202,-8,0,1202,1
463,59,198,0,206,253
464,-48,-623,0,624,86
465,-612,379,0,719,328
466,-823,-523,0,975,33
467,-1368,2379,0,2744,299
468,612,1045,0,1211,239
469,67,-393,0,398,100
470,124,850,0,858,261
471,-945,178,0,961,349
472,506,1837,0,1905,254
473,-330,455,0,562,305
474,-520,77,0,525,351
475,328,233,0,402,215
476,40,712,0,713,266
477,-24,643,0,643,272
478,-397,-654,0,765,59
479,-955,-454,0,1057,26
480,-259,1542,0,1563,279
481,-108,2664,0,2666,272
482,137,422,0,443,252
483,-1126,667,0,1308,329
484,65,123,0,139,242
485,128,1088,0,1095,263
486,-202,-138,0,244,35
487,-536,1542,0,1632,289
488,-457,805,0,925,299
489,-568,880,0,1047,302
490,-591,-85,0,597,9
491,126,861,0,870,261
492,-402,-266,0,482,34
493,-898,858,0,1242,316
494,-1293,223,0,1312,350
495,973,1453,0,1748,236
496,-388,-164,0,421,23
497,-1143,641,0,1310,330
498,-642,312,0,713,334
499,-608,91,0,614,351
500,-580,944,0,1107,301
501,-77,-650,0,654,84
502,-844,928,0,1254,312
503,-380,503,0,630,307
504,-311,390,0,498,308
505,407,281,0,494,214
506,5,290,0,290,269
507,-1455,273,0,1480,349
508,-1298,320,0,1336,346
509,-69,475,0,479,278
510,1615,1335,0,2095,219
511,-1096,727,0,1315,326
512,-983,842,0,1294,319
513,-205,1938,0,1948,276
514,89,421,0,430,258
515,720,1405,0,1578,242
516,-688,-632,0,934,43
517,-1056,757,0,1299,324
518,-390,833,0,919,295
519,-548,527,0,760,316
520,-667,299,0,730,335
521,-382,451,0,591,310
522,202,288,0,351,234
523,-262,534,0,594,296
524,-51,-804,0,805,87
525,-799,-600,0,999,37
526,150,347,0,378,246
527,548,647,0,847,229
528,-957,861,0,1287,318
529,-180,414,0,451,293
530,212,296,0,364,234
531,-566,465,0,732,320
532,-161,206,0,261,308
533,-337,747,0,819,294
534,-681,255,0,727,339
535,92,1348,0,1351,266
536,-325,708,0,779,294
537,211,-508,0,550,113
538,-164,646,0,666,284
539,-317,511,0,601,301
540,541,1932,0,2006,254
541,-23,192,0,193,276
542,-710,53,0,711,355
543,-699,945,0,1175,306
544,-853,-562,0,1021,34
545,-27,398,0,398,273
546,-327,830,0,892,291
547,33,-972,0,972,92
548,-934,-495,0,1057,28
549,-394,915,0,996,293
550,562,485,0,742,220
551,-1516,385,0,1564,345
552,-52,1779,0,1779,271
553,-1269,96,0,1272,355
554,639,-1277,0,1427,117
555,-1204,-46,0,1204,3
556,-1197,-121,0,1203,6
557,27,435,0,435,266
558,-1138,-239,0,1162,12
559,-372,-251,0,448,35
560,-363,105,0,377,343
561,-434,507,0,667,310
562,-1125,166,0,1137,351
563,-563,274,0,626,334
564,-384,318,0,498,320
565,-264,-717,0,764,70
566,-1315,1824,0,2248,305
567,-178,-153,0,234,41
568,129,1022,0,1030,262
569,25,395,0,395,266
570,143,483,0,503,253
571,635,1222,0,1377,242
572,-500,-126,0,515,15
573,-41,552,0,553,274
574,85,3,0,85,182
575,-537,-712,0,891,53
576,-656,66,0,659,354
577,-53,816,0,817,273
578,-1319,218,0,1336,350
579,-674,381,0,774,330
580,268,-446,0,520,122
581,-1154,-221,0,1174,11
582,-570,-39,0,571,4
583,-1314,194,0,1328,351
584,-349,-272,0,442,38
585,-138,470,0,489,286
586,-1121,403,0,1191,340
587,-279,519,0,589,298
588,429,412,0,594,223
589,-714,946,0,1185,307
590,-518,125,0,532,346
591,183,255,0,313,234
592,-654,962,0,1163,304
593,-307,1263,0,1299,283
594,-546,449,0,706,320
595,-1298,91,0,1301,355
596,-587,883,0,1060,303
597,227,-189,0,295,141
598,249,2006,0,2021,262
599,-373,385,0,536,314
600,-692,968,0,1189,305
601,-575,975,0,1131,300
602,-1295,417,0,1360,342
603,-1185,-164,0,1196,8
604,-800,946,0,1238,310
605,-461,-270,0,534,31
606,468,601,0,761,232
607,-797,370,0,878,335
608,-62,-691,0,693,85
609,-121,101,0,157,320
610,-1253,-11,0,1253,1
611,-567,-218,0,607,22
612,31,412,0,413,265
613,-1011,300,0,1054,343
614,100,546,0,555,259
615,88,1206,0,1209,265
616,-246,578,0,628,293
617,-1236,-53,0,1237,3
618,-1324,288,0,1354,347
619,218,568,0,608,249
620,-362,917,0,985,291
621,382,241,0,451,212
622,-744,289,0,798,338
623,-16,485,0,485,271
624,-1739,701,0,1874,338
625,240,79,0,252,198
626,-1292,44,0,1292,358
627,-1134,715,0,1340,327
628,-1317,120,0,1322,354
629,-284,426,0,511,303
630,-264,577,0,634,294
631,341,264,0,431,217
632,75,-187,0,201,112
633,-281,323,0,428,311
634,-1,292,0,292,270
635,-549,326,0,638,329
636,-309,310,0,437,314
637,-1299,456,0,1376,340
638,23,-202,0,203,97
639,-1038,798,0,1309,322
640,-1165,-228,0,1187,12
641,244,156,0,289,212
642,-364,922,0,991,291
643,-639,-126,0,651,12
644,-1126,709,0,1330,327
645,-1246,567,0,1368,335
646,-1205,637,0,1363,332
647,231,-212,0,313,138
648,337,-312,0,459,138
649,-279,336,0,436,309
650,-1748,607,0,1850,340
651,-835,260,0,874,342
652,-543,845,0,1004,302
653,-500,1065,0,1176,295
654,-1318,737,0,1510,330
655,-274,423,0,503,302
656,180,1493,0,1503,263
657,195,311,0,367,237
658,85,837,0,841,264
659,454,175,0,486,201
660,-1576,890,0,1809,330
661,-1078,744,0,1309,325
662,-1294,54,0,1295,357
663,-654,786,0,1022,309
664,-133,608,0,622,282
665,335,-67,0,341,169
666,214,509,0,552,247
667,-821,908,0,1224,312
668,-268,458,0,530,300
669,-253,294,0,387,310
670,209,-15,0,209,176
671,-1161,658,0,1334,330
672,702,277,0,754,201
673,-776,-660,0,1018,41
674,-788,189,0,810,346
675,1028,856,0,1337,219
676,-917,852,0,1251,317
677,-893,874,0,1249,315
678,662,-357,0,752,152
679,-507,-769,0,921,57
680,-428,917,0,1011,295
681,378,98,0,390,194
682,166,-183,0,247,133
683,-541,1047,0,1178,297
684,-324,446,0,551,305
685,253,418,0,488,238
686,-1795,407,0,1840,347
687,-893,841,0,1226,316
688,-553,279,0,619,333
689,-1426,711,0,1593,333
690,-515,895,0,1032,299
691,312,60,0,317,190
692,-244,607,0,654,291
693,-14,57,0,58,283
694,596,190,0,625,197
695,-411,156,0,439,339
696,-43,74,0,85,300
697,-744,826,0,1111,312
698,-789,823,0,1140,313
699,-358,134,0,382,339
700,-245,623,0,669,291
701,-1329,403,0,1388,343
702,-53,-10,0,53,11
703,-491,195,0,528,338
704,-470,83,0,477,349
705,-882,777,0,1175,318
706,-364,765,0,847,295
707,-488,824,0,957,300
708,-794,94,0,799,353
709,-372,774,0,858,295
710,-45,-733,0,734,87
711,-83,-151,0,172,62
712,142,11,0,142,184
713,44,-705,0,706,94
714,-699,830,0,1085,310
715,-469,818,0,942,299
716,-1220,-139,0,1227,7
717,-513,834,0,979,301
718,-662,217,0,696,341
719,172,341,0,381,243
720,-44,1364,0,1364,271
721,-1194,-227,0,1215,11
722,-629,845,0,1053,306
723,-1095,2031,0,2307,298
724,-83,343,0,352,283
725,307,108,0,325,199
726,113,489,0,501,256
727,-214,-155,0,264,36
728,-836,-624,0,1043,37
729,-378,-804,0,888,65
730,-433,806,0,914,298
731,-339,718,0,794,295
732,481,461,0,666,223
733,-41,660,0,661,273
734,-266,1341,0,1367,281
735,-23,1626,0,1626,270
736,-553,1516,0,1613,290
737,-403,781,0,878,297
738,82,-116,0,142,126
739,-673,833,0,1070,308
740,-288,568,0,636,296
741,328,447,0,554,233
742,-284,467,0,546,301
743,286,83,0,297,196
744,-1110,-361,0,1167,19
745,-376,-212,0,431,30
746,-1389,731,0,1569,332
747,-83,-210,0,225,69
748,-1148,-308,0,1188,16
749,-394,22,0,394,356
750,-291,-114,0,312,22
751,178,43,0,183,193
752,-531,826,0,981,302
753,599,88,0,605,188
754,-282,547,0,615,297
755,-337,278,0,436,320
756,39,-41,0,56,134
757,15,104,0,105,261
758,-393,44,0,395,353
759,308,-26,0,309,176
760,-201,-162,0,258,39
761,342,219,0,406,212
762,-272,1796,0,1816,278
763,-281,524,0,594,298
764,-897,725,0,1153,321
765,1131,1308,0,1729,229
766,-726,168,0,745,346
767,-68,383,0,388,280
768,-897,-584,0,1070,34
769,-259,-180,0,315,35
770,-1138,518,0,1250,335
771,195,-69,0,206,161
772,33,103,0,108,252
773,39,324,0,326,263
774,172,326,0,368,242
775,-741,800,0,1090,312
776,-689,816,0,1067,310
777,128,149,0,196,229
778,-1103,-375,0,1165,19
779,843,1670,0,1870,243
780,-1200,406,0,1266,341
781,189,99,0,213,207
782,-511,129,0,527,345
783,-76,235,0,246,287
784,121,-79,0,144,147
785,-1066,-383,0,1132,20
786,381,-240,0,450,148
787,558,652,0,858,229
788,-1013,645,0,1200,327
789,-131,679,0,691,280
790,834,1705,0,1898,243
791,-110,-416,0,430,76
792,281,177,0,332,212
793,-948,682,0,1167,324
794,-714,237,0,752,341
795,220,375,0,434,239
796,-127,-385,0,405,72
797,283,36,0,285,187
798,565,43,0,566,184
799,356,27,0,357,184
800,-227,-366,0,430,59
801,-1205,-377,0,1262,18
802,197,911,0,932,257
803,283,183,0,337,212
804,-731,41,0,732,356
805,-1150,-303,0,1189,15
806,37,374,0,375,264
807,110,440,0,453,255
808,49,73,0,87,236
809,-218,-171,0,277,39
810,412,36,0,413,184
811,-278,-839,0,883,72
812,296,119,0,319,201
813,-505,462,0,684,317
814,-462,-833,0,952,61
815,282,190,0,340,213
816,-75,-173,0,188,67
817,-439,-423,0,609,44
818,-301,684,0,747,293
819,-716,103,0,723,351
820,-1031,-393,0,1103,21
821,-279,399,0,486,304
822,-71,-29,0,76,23
823,-845,737,0,1121,318
824,284,-567,0,634,117
825,469,1908,0,1964,256
826,212,643,0,677,251
827,-721,-8,0,721,1
828,-630,821,0,1034,307
829,-254,2206,0,2220,276
830,4,616,0,616,269
831,-781,-680,0,1035,42
832,-997,2125,0,2347,295
833,-336,748,0,820,294
834,-254,166,0,303,326
835,-448,-839,0,951,62
836,537,335,0,632,211
837,-326,737,0,805,293
838,-943,-483,0,1059,28
839,-311,725,0,788,293
840,-149,-835,0,848,80
841,-42,45,0,61,313
842,-1242,259,0,1268,348
843,314,4,0,314,180
844,-123,-836,0,845,82
845,-93,503,0,511,280
846,-267,-833,0,874,73
847,-592,-756,0,960,52
848,-460,808,0,929,299
849,-391,534,0,661,306
850,82,290,0,301,254
851,305,-79,0,315,166
852,-1252,123,0,1258,354
853,-761,-426,0,872,30
854,143,2201,0,2205,266
855,-342,-404,0,529,50
856,330,425,0,538,232
857,-789,-623,0,1005,39
858,32,148,0,151,257
859,-841,741,0,1120,318
860,-446,11,0,446,358
861,-2157,626,0,2246,343
862,41,172,0,176,256
863,-569,814,0,993,304
864,50,533,0,535,264
865,-641,815,0,1036,308
866,-640,813,0,1034,308
867,-324,547,0,635,300
868,-338,-215,0,400,33
869,421,310,0,522,216
870,307,395,0,500,232
871,-256,617,0,668,292
872,-211,-258,0,333,51
873,377,881,0,958,246
874,-1199,-112,0,1204,6
875,158,-256,0,300,122
876,223,-122,0,254,152
877,-592,-752,0,957,52
878,-124,1888,0,1892,273
879,-516,813,0,962,302
880,-1061,567,0,1203,331
881,307,1096,0,1138,254
882,-276,675,0,729,292
883,-2189,1883,0,2887,319
884,-393,90,0,403,347
885,334,281,0,436,220
886,289,668,0,727,246
887,-267,418,0,495,302
888,82,279,0,290,253
889,302,1083,0,1124,254
890,-462,807,0,929,299
891,-752,772,0,1077,314
892,-1463,1909,0,2405,307
893,-913,671,0,1133,323
894,-1940,187,0,1948,354
895,244,1339,0,1361,259
896,-540,419,0,683,322
897,-1146,444,0,1229,338
898,269,1251,0,1279,257
899,-290,697,0,754,292
900,-612,-743,0,962,51
901,-543,810,0,975,303
902,-255,-295,0,389,50
903,-1071,1980,0,2251,298
904,-306,-393,0,498,53
905,-241,318,0,399,307
906,-1248,45,0,1248,357
907,-653,-720,0,972,48
908,-1244,178,0,1256,351
909,-58,560,0,562,275
910,-996,-455,0,1095,25
911,9,141,0,141,266
912,-12,207,0,207,273
913,-1043,571,0,1189,331
914,-448,805,0,921,299
915,-350,-292,0,455,40
916,-244,601,0,648,292
917,-106,593,0,602,280
918,414,283,0,501,214
919,143,12,0,143,184
920,-265,397,0,477,303
921,-417,795,0,897,297
922,177,1596,0,1605,263
923,-246,524,0,578,295
924,-318,293,0,432,317
925,-347,254,0,430,323
926,-306,316,0,439,314
927,-475,806,0,935,300
928,-438,473,0,644,312
929,-935,-521,0,1070,30
930,-589,314,0,667,331
931,-867,-109,0,873,8
932,-294,217,0,365,323
933,-290,703,0,760,292
934,-241,593,0,640,292
935,-88,-40,0,96,25
936,11,512,0,512,268
937,-27,589,0,589,272
938,-268,666,0,717,291
939,-261,662,0,711,291
940,-278,691,0,744,291
941,169,139,0,218,219
942,373,200,0,423,208
943,-1226,1847,0,2216,303
944,-434,323,0,541,323
945,-80,-863,0,866,85
946,-238,595,0,640,291
947,-1129,1909,0,2217,300
948,-1165,-199,0,1181,10
949,-214,1957,0,1968,276
950,-257,659,0,707,291
951,-423,-7,0,423,1
952,-1044,554,0,1181,332
953,-1307,642,0,1456,333
954,145,849,0,861,260
955,-1164,-200,0,1181,10
956,-492,1923,0,1984,284
957,-696,2116,0,2227,288
958,441,-66,0,445,172
959,-62,585,0,588,276
960,-361,191,0,408,332
961,314,218,0,382,214
962,-707,241,0,746,341
963,-234,356,0,426,303
964,-1187,1675,0,2052,305
965,-922,-551,0,1074,31
966,-293,716,0,773,292
967,-1502,1370,0,2032,317
968,458,-134,0,477,164
969,-531,804,0,963,303
970,-258,671,0,718,291
971,315,-723,0,788,114
972,-139,532,0,549,284
973,453,-404,0,606,139
974,199,-793,0,817,105
975,-1481,400,0,1534,344
976,509,59,0,512,186
977,-123,-883,0,891,83
978,-1207,250,0,1232,348
979,-1336,1391,0,1928,313
980,56,-15,0,57,166
981,-969,1407,0,1708,304
982,-1145,395,0,1211,340
983,-706,-147,0,721,12
984,-237,604,0,648,291
985,216,572,0,611,249
986,314,-732,0,796,114
987,-790,732,0,1076,317
988,-286,353,0,454,309
989,-109,824,0,831,277
990,-27,503,0,503,273
991,99,-54,0,112,152
992,-302,253,0,393,320
993,63,-155,0,167,113
994,-97,953,0,957,275
995,-96,217,0,237,293
996,-394,-310,0,501,39
997,-295,333,0,444,311
998,248,323,0,407,232
999,-514,798,0,949,302
1000,202,115,0,232,209
1001,152,218,0,265,235
1002,-205,379,0,430,298
1003,-380,-138,0,404,20
1004,-613,426,0,746,325
1005,-720,-118,0,729,10
1006,-168,747,0,765,282
1007,241,-796,0,831,107
1008,358,4,0,358,180
1009,119,451,0,466,255
1010,56,32,0,64,209
1011,187,114,0,219,211
1012,13,480,0,480,268
1013,205,6,0,205,181
1014,-20,-364,0,364,87
1015,-1,76,0,76,270
1016,-236,639,0,681,290
1017,-247,-892,0,925,75
1018,7,524,0,524,269
1019,102,295,0,312,250
1020,72,76,0,104,226
1021,-607,164,0,628,344
1022,-247,440,0,504,299
1023,-179,-156,0,237,42
1024,-539,373,0,655,325
1025,483,-466,0,671,137
1026,-278,701,0,754,291
1027,-399,476,0,621,309
1028,199,279,0,342,234
1029,-1111,-315,0,1154,16
1030,-276,300,0,407,312
1031,-594,1143,0,1288,297
1032,-779,729,0,1066,316
1033,-176,931,0,947,280
