i,x,y,z,r,theta
83,914,8840,0,8887,264
84,-4654,4617,0,6555,315
85,-781,4747,0,4810,279
86,-1201,2643,0,2903,294
87,-3075,3611,0,4742,310
88,5403,246,0,5408,182
89,-2662,1406,0,3010,332
90,-4396,2858,0,5243,326
91,-8552,-5982,0,10436,35
92,-4186,3302,0,5331,321
93,-1009,4677,0,4784,282
94,-3518,-3466,0,4938,45
95,-4849,4185,0,6405,319
96,-2751,840,0,2876,343
97,-1583,5761,0,5974,285
98,-10042,17742,0,20386,299
99,-4164,3205,0,5254,322
100,-3959,2631,0,4753,326
101,-8514,-3991,0,9402,26
102,428,5195,0,5212,265
103,-2814,404,0,2842,351
104,4,6045,0,6045,269
105,-7125,-2297,0,7486,18
106,2386,3566,0,4290,236
107,-704,5338,0,5384,277
108,-1912,5890,0,6192,287
109,-3515,-3239,0,4779,43
110,1323,5489,0,5646,256
111,33255,-14054,0,36102,158
112,-3238,-3273,0,4604,46
113,-2992,-1382,0,3295,25
114,-5295,5901,0,7928,311
115,-57,7247,0,7247,270
116,-291,20174,0,20176,270
117,-3160,-2216,0,3859,36
118,-5899,7887,0,9849,306
119,-720,5524,0,5570,277
120,-2588,13327,0,13575,280
121,193855,-93734,0,-2147483648,155
122,-3207,-4867,0,5828,57
123,894,4406,0,4495,258
124,-8147,6737,0,10571,320
125,-13112,8539,0,15647,326
126,-8309,7021,0,10878,319
127,-3275,-1066,0,3444,19
128,-3089,5322,0,6153,300
129,-3577,-1631,0,3931,25
130,-3085,6860,0,7521,294
131,1121,4225,0,4371,255
132,-740,-9585,0,9613,86
133,-5083,10243,0,11434,296
134,3971,6289,0,7437,237
135,-3161,-2918,0,4301,43
136,2789,8447,0,8895,251
137,-12410,11543,0,16948,317
138,14378,-22205,0,26453,123
139,-4564,3395,0,5688,323
140,-4542,13324,0,14076,288
141,9388,8820,0,12881,223
142,-4663,5542,0,7242,310
143,-4320,-1240,0,4494,17
144,1748,7748,0,7942,257
145,3130,13339,0,13701,256
146,-268,6061,0,6066,272
147,-641,4931,0,4972,277
148,-5037,11916,0,12936,292
149,-4814,4187,0,6380,318
150,-4625,1722,0,4935,339
151,-4853,1206,0,5000,346
152,-3482,1886,0,3959,331
153,1386,8264,0,8379,260
154,8084,10085,0,12925,231
155,2108,7964,0,8238,255
156,-2007,5343,0,5707,290
157,-2967,8907,0,9388,288
158,-4102,-1953,0,4543,26
159,1769,4017,0,4389,246
160,-434,5958,0,5973,274
161,-578,5794,0,5822,275
162,-6589,2210,0,6949,341
163,1942,3766,0,4237,242
164,451,9581,0,9591,267
165,-2058,6395,0,6717,287
166,211,5265,0,5269,267
167,-3582,6122,0,7092,300
168,10834,7195,0,13005,213
169,1306,6545,0,6674,258
170,-6883,-8581,0,11000,52
171,-2340,4849,0,5384,295
172,-2907,1303,0,3185,335
173,-5454,441,0,5471,355
174,4391,3471,0,5597,218
175,-3011,3046,0,4283,314
176,514,5240,0,5265,264
177,-3369,-2679,0,4304,39
178,-9371,-3936,0,10164,23
179,-4068,1482,0,4329,339
180,-3792,495,0,3824,352
181,-3171,8561,0,9129,290
182,896,5658,0,5728,261
183,-3689,1216,0,3884,341
184,1632,4076,0,4390,248
185,1330,4876,0,5054,254
186,-838,4904,0,4975,279
187,-3485,-428,0,3511,8
188,-3146,-5674,0,6487,61
189,-11451,-3353,0,11931,17
190,7087,13840,0,15548,242
191,9048,2822,0,9477,197
192,-3135,-5681,0,6488,62
193,-2589,5310,0,5907,295
194,-5530,9007,0,10569,301
195,-3032,1353,0,3320,335
196,-1858,8569,0,8768,282
197,-6008,1298,0,6146,347
198,-2924,460,0,2959,351
199,9032,1438,0,9145,189
200,-7202,224,0,7205,358
201,-10554,-4441,0,11450,23
202,-7499,-3425,0,8244,25
203,-9982,7900,0,12729,321
204,-6384,-5682,0,8546,42
205,-3095,-5796,0,6570,62
206,-5992,-9071,0,10871,57
207,-6367,-5530,0,8433,41
208,13341,-2414,0,13557,170
209,-3467,4298,0,5522,308
210,262,4582,0,4589,266
211,-3507,-2199,0,4139,33
212,-2491,4726,0,5342,297
213,-9155,3971,0,9979,336
214,383,14158,0,14163,268
215,-11136,5061,0,12232,335
216,-6811,4807,0,8336,324
217,-4020,-8298,0,9220,65
218,11837,6396,0,13454,208
219,1057,4169,0,4300,255
220,-773,-6454,0,6500,84
221,-213,4801,0,4805,272
222,1569,11775,0,11879,262
223,1192,4064,0,4235,253
224,4656,9122,0,10241,242
225,-3873,-2746,0,4747,36
226,-3925,-8018,0,8927,64
227,3090,6984,0,7637,246
228,-13447,-6137,0,14781,25
229,14299,6260,0,15609,203
230,311,10999,0,11003,268
231,-17335,7948,0,19070,335
232,-6193,-60,0,6193,1
233,8165,-20752,0,22300,112
234,-6466,4210,0,7715,326
235,-6196,-6089,0,8687,45
236,-12785,-2406,0,13009,11
237,4091,-761,0,4161,170
238,-10170,-7899,0,12877,38
239,5171,8652,0,10079,239
240,-2779,2761,0,3917,315
241,-968,5722,0,5803,279
242,2783,-462,0,2821,171
243,20856,15790,0,26159,217
244,42029,603302,0,25836,266
245,-7856,1062,0,7927,352
246,5077,2948,0,5870,210
247,43935,-10993,0,45289,166
248,-38151,823,0,38159,358
249,12872,9052,0,15736,215
250,3084,-318,0,3100,175
251,2452,3420,0,4208,234
252,8285,7156,0,10947,220
253,6023,5590,0,8217,222
254,-9242,-7438,0,11863,39
255,-2765,10862,0,11208,284
256,-3983,2885,0,4918,324
257,21994,6596,0,22961,196
258,-6179,3239,0,6976,332
259,-3279,-987,0,3424,17
260,6530,6754,0,9394,225
261,362,-5003,0,5016,95
262,627,11098,0,11115,266
263,1951,9513,0,9711,258
264,-2819,5616,0,6283,296
265,596,-5252,0,5285,97
266,1394,4223,0,4447,251
267,4238,8388,0,9397,243
268,-7621,-2873,0,8144,21
269,-13506,-7382,0,15391,29
270,-1433,8732,0,8848,279
271,2204,10978,0,11197,258
272,1724,2748,0,3244,237
273,-131,16764,0,16764,270
274,-4185,4580,0,6204,312
275,4927,5680,0,7519,229
276,152,9761,0,9762,269
277,-3248,-5429,0,6326,60
278,4548,8938,0,10028,243
279,-645,4166,0,4215,278
280,14872,-16320,0,22079,133
281,-11120,7985,0,13689,324
282,1903,11965,0,12115,260
283,-10920,-5216,0,12101,26
284,-2785,31387,0,31510,275
285,-12421,-1699,0,12536,8
286,-648,6634,0,6665,275
287,-4967,-5832,0,7660,50
288,-3791,9207,0,9956,292
289,-6021,10167,0,11816,300
290,-5997,2725,0,6587,335
291,-3557,-3653,0,5098,46
292,-7937,8735,0,11802,312
293,5015,11926,0,12937,247
294,952,1654,0,1908,240
295,-10774,3917,0,11463,340
296,-8520,4268,0,9529,333
297,-6646,-203,0,6649,2
298,-1403,11485,0,11570,276
299,2357,4464,0,5048,242
300,-3514,-3504,0,4962,45
301,-2951,5777,0,6487,297
302,-3604,-6672,0,7583,62
303,10901,6218,0,12549,209
304,-11264,-5857,0,12695,28
305,-3729,3140,0,4874,319
306,-4080,5457,0,6813,306
307,-3404,-4421,0,5579,53
308,-2221,5584,0,6009,291
309,1790,1729,0,2488,224
310,-6962,-3725,0,7895,29
311,-846,9185,0,9223,275
312,-607,7728,0,7751,274
313,9535,8481,0,12761,221
314,-4817,9312,0,10484,297
315,-2126,6164,0,6520,289
316,-3387,5176,0,6185,303
317,7844,11457,0,13884,235
318,-3562,-4620,0,5833,53
319,9604,6756,0,11742,215
320,-3193,6959,0,7656,294
321,-4959,4457,0,6667,318
322,1498,5212,0,5423,253
323,-4250,4853,0,6450,311
324,5877,-6156,0,8510,134
325,6436,11316,0,13018,240
326,156,12574,0,12574,269
327,-5690,2797,0,6340,333
328,4544,9419,0,10457,244
329,-5118,7149,0,8792,305
330,-3398,-1164,0,3591,19
331,-2352,-5031,0,5553,65
332,197,3507,0,3512,266
333,8071,11270,0,13861,234
334,14922,-11406,0,18781,143
335,17895,7161,0,19274,201
336,-3981,5596,0,6867,305
337,867,5502,0,5569,261
338,-611,5902,0,5933,275
339,-2878,5775,0,6452,296
340,-5121,4490,0,6810,318
341,-5781,-6176,0,8459,47
342,-3467,-3042,0,4612,42
343,-3475,11504,0,12017,286
344,-5233,5504,0,7594,313
345,-3931,-1874,0,4354,26
346,-3530,-2220,0,4170,33
347,-1622,27593,0,27640,273
348,-11060,-6508,0,12832,31
349,-3505,-5087,0,6177,56
350,3584,4663,0,5881,232
351,-4017,-2637,0,4805,34
352,-36150,26843,0,45026,323
353,652,5599,0,5636,263
354,8860,-14130,0,16678,123
355,7309,11736,0,13825,238
356,-6388,-6374,0,9024,45
357,-3980,-1772,0,4356,24
358,-3306,1999,0,3863,328
359,-3896,-1471,0,4164,21
360,2986,2197,0,3707,216
361,-3431,-2127,0,4036,32
362,-5423,-7835,0,9528,56
363,-4119,-7975,0,8975,63
364,2767,9455,0,9851,253
365,-3315,146,0,3318,357
366,2428,8668,0,9001,254
367,-4179,-2374,0,4806,30
368,-4060,-2024,0,4536,27
369,9712,2689,0,10077,195
370,2766,919,0,2914,198
371,9612,10452,0,14199,227
372,-5979,4929,0,7748,320
373,-7817,-711,0,7849,6
374,8212,13308,0,15637,238
375,431,2081,0,2125,258
376,-3907,-3068,0,4967,39
377,-3372,-5054,0,6075,57
378,-3865,-3235,0,5040,40
379,7947,8379,0,11548,226
380,-4563,-5853,0,7421,53
381,-83881,53033,0,35476,327
382,1249,-708,0,1435,151
383,-7156,2294,0,7514,342
384,-1560,-2515,0,2959,59
385,22894,-85800,0,-2147483648,105
386,6010,5619,0,8227,223
387,-3827,111,0,3828,358
388,-4103,5864,0,7156,304
389,-252,9325,0,9328,271
390,2208,10246,0,10481,257
391,-4226,-355,0,4240,5
392,-6678,-4896,0,8280,37
393,739,8079,0,8112,264
394,-4230,-346,0,4244,5
395,-217,-5253,0,5257,88
396,-4494,-1079,0,4621,14
397,2613,280,0,2627,186
398,-1199,10344,0,10413,276
399,-25343,-9173,0,26952,20
400,-3466,8339,0,9030,292
401,10293,15804,0,18860,236
402,4188,8742,0,9693,244
403,-3684,20,0,3684,359
404,-8696,-4693,0,9881,29
405,-3485,-497,0,3520,9
406,5170,13291,0,14261,248
407,-8861,-63,0,8861,1
408,-1889,9131,0,9324,281
409,-7629,1984,0,7882,345
410,3583,6161,0,7127,239
411,-5180,5579,0,7612,312
412,2759,740,0,2856,195
413,-3586,6807,0,7693,297
414,-3943,-3677,0,5391,44
415,1434,6787,0,6936,258
416,-2279,1379,0,2663,328
417,-3593,-5983,0,6978,60
418,504,10254,0,10266,267
419,1054,8844,0,8906,263
420,6783,14262,0,15792,244
421,-4579,-1557,0,4836,19
422,-4555,2368,0,5133,332
423,-763,8238,0,8273,275
424,-5880,3361,0,6772,330
425,-51,2986,0,2986,270
426,-9008,-6988,0,11400,38
427,-3109,6141,0,6883,296
428,1001,-589,0,1161,150
429,1464,5010,0,5219,253
430,-6576,-4700,0,8082,36
431,-4252,4027,0,5856,316
432,-6692,5439,0,8623,320
433,-798,-5952,0,6005,83
434,-3434,-1493,0,3744,24
435,-7492,-2961,0,8055,22
436,-3487,-1868,0,3955,29
437,-3448,21685,0,21957,279
438,-6064,5015,0,7869,320
439,-4665,-6235,0,7787,54
440,-8849,-3067,0,9365,20
441,3549,6666,0,7551,241
442,2542,337,0,2564,187
443,-8804,-5030,0,10139,30
444,-9325,-5418,0,10784,31
445,-3906,273,0,3915,356
446,8782,12187,0,15021,234
447,-5984,10429,0,12023,299
448,-14124,-12052,0,18567,41
449,-8510,1775,0,8693,348
450,-1990,1017,0,2234,332
451,-1741,12795,0,12912,277
452,25664,38414,0,46198,236
453,-778,15170,0,15189,272
454,452,11858,0,11866,267
455,-3462,-898,0,3576,15
456,4479,13513,0,14235,251
457,-13118,7678,0,15199,329
458,-4734,-1446,0,4949,17
459,-307,2781,0,2797,276
460,-9265,570,0,9282,356
461,1087,5277,0,5387,258
462,-638,-5969,0,6002,84
463,-4723,1017,0,4831,347
464,2277,-228,0,2288,175
465,-8805,-3143,0,9349,20
466,-2234,810,0,2376,340
467,-7993,12700,0,15005,302
468,1637,4828,0,5097,251
469,-1606,1851,0,2450,310
470,-848,7368,0,7416,276
471,-3086,-6144,0,6875,64
472,1915,9639,0,9827,258
473,-6548,5141,0,8325,321
474,-2875,-3921,0,4862,54
475,11512,7548,0,13765,213
476,-1391,4965,0,5156,285
477,407,14220,0,14225,268
478,-171,-820,0,837,79
479,-1914,618,0,2011,342
480,-2118,6808,0,7129,287
481,-1140,15703,0,15744,274
482,-2659,6204,0,6749,293
483,-4659,-408,0,4676,6
484,3316,3694,0,4964,228
485,-1010,3393,0,3540,286
486,-3474,1727,0,3879,333
487,-3549,7446,0,8248,295
488,-3403,-857,0,3509,15
489,-3453,208,0,3459,356
490,-4906,-4867,0,6910,45
491,2045,14191,0,14337,261
492,2124,-3887,0,4429,119
493,-4219,532,0,4252,352
494,-4226,-3278,0,5348,38
495,4554,8058,0,9255,240
496,124905,121710,0,18703,224
497,-4694,-579,0,4729,8
498,-3279,-5833,0,6691,61
499,-6318,-6611,0,9144,47
500,-3471,850,0,3573,346
501,2132,-460,0,2181,168
502,-4167,1126,0,4316,344
503,-7090,5132,0,8752,324
504,-7466,6767,0,10076,317
505,3875,4592,0,6008,229
506,-3209,3494,0,4744,312
507,-6421,105,0,6421,359
508,-4609,-2398,0,5195,28
509,-3039,6144,0,6854,296
510,8614,7795,0,11617,222
511,-4715,-7,0,4715,1
512,-4496,652,0,4543,351
513,-1850,10688,0,10846,279
514,-3288,6135,0,6960,298
515,2640,6744,0,7242,248
516,-2392,-236,0,2403,6
517,-4615,104,0,4616,358
518,-3349,-464,0,3380,8
519,-9991,7977,0,12784,321
520,-7358,-4350,0,8547,31
521,-7487,6433,0,9871,319
522,-1662,6135,0,6356,285
523,-5541,464,0,5560,355
524,-435,-2696,0,2730,81
525,-2911,271,0,2923,354
526,11703,13733,0,18043,229
527,-204,1776,0,1787,276
528,-4444,752,0,4507,350
529,-6569,-42,0,6569,1
530,-1569,6145,0,6342,284
531,-8756,1505,0,8884,350
532,-4257,6058,0,7404,305
533,-3577,-1367,0,3829,21
534,-7333,-5680,0,9275,38
535,-665,5598,0,5637,276
536,-3691,-1737,0,4079,26
537,3023,1234,0,3265,202
538,-2433,14433,0,14636,279
539,-4617,-4325,0,6326,44
540,2146,9963,0,10191,257
541,3424,9045,0,9671,249
542,-13735,-4655,0,14502,19
543,-3807,1011,0,3938,345
544,-2599,267,0,2612,354
545,-5268,1974,0,5625,339
546,-3338,-404,0,3362,7
547,9104,-32731,0,33973,106
548,-2140,410,0,2178,349
549,-3280,478,0,3314,351
550,6484,7008,0,9547,227
551,-6977,432,0,6990,356
552,-1109,9103,0,9170,276
553,-3844,-4929,0,6250,53
554,7036,-12282,0,14154,120
555,1021,-5001,0,5104,102
556,-742,788,0,1082,313
557,4411,14536,0,15190,253
558,-2489,-735,0,2595,17
559,2410,-3943,0,4621,122
560,-12490,-3136,0,12877,15
561,-7960,5789,0,9842,323
562,-14886,142,0,14886,359
563,-10967,-1823,0,11117,10
564,-5015,-5763,0,7639,49
565,977,-1191,0,1540,130
566,-7904,9734,0,12538,309
567,2620,1844,0,3203,215
568,-1114,3290,0,3473,288
569,-1958,5315,0,5664,290
570,6513,13693,0,15163,244
571,1845,5379,0,5686,251
572,244,-6803,0,6807,93
573,2628,17439,0,17635,261
574,303,4334,0,4344,266
575,-1234,-1040,0,1613,41
576,-14645,-6895,0,16186,26
577,-2399,8375,0,8711,285
578,-4475,-3097,0,5442,35
579,-7638,-4097,0,8667,29
580,3062,1835,0,3569,210
581,-2461,-355,0,2486,9
582,13295,-20434,0,24378,124
583,-4373,-3363,0,5516,38
584,2213,-4284,0,4821,118
585,-5468,1210,0,5600,347
586,-8757,1275,0,8849,351
587,-4793,-4036,0,6265,41
588,4151,5842,0,7166,234
589,-3896,1041,0,4032,345
590,-12386,-3021,0,12749,14
591,2319,5138,0,5637,245
592,-3764,1127,0,3929,343
593,-3440,11850,0,12339,286
594,-9220,-58,0,9220,1
595,-4204,-4089,0,5864,45
596,-3414,1250,0,3635,339
597,-1881,1693,0,2530,318
598,753,11340,0,11364,266
599,-8644,3613,0,9368,337
600,-3867,1218,0,4054,342
601,-3591,1193,0,3783,341
602,-4936,-1654,0,5205,19
603,-1628,-687,0,1767,23
604,-4156,1203,0,4326,343
605,363,-4865,0,4878,95
606,2273,5777,0,6208,248
607,-3499,-5040,0,6135,56
608,2060,-624,0,2152,164
609,-1051,5248,0,5352,281
610,-3347,-6233,0,7074,62
611,-5,-2962,0,2962,90
612,3158,11967,0,12376,255
613,-3678,-4779,0,6030,53
614,-2023,5167,0,5548,291
615,-863,4938,0,5012,279
616,-5392,1933,0,5728,340
617,-20570,-2488,0,20719,7
618,-4750,-2505,0,5370,28
619,787,6609,0,6655,263
620,-3334,542,0,3377,350
621,9941,6245,0,11739,212
622,-8219,-4111,0,9189,27
623,-4663,5900,0,7520,308
624,-8381,2167,0,8656,345
625,15147,6888,0,16639,204
626,-4139,-5720,0,7060,55
627,-4926,19,0,4926,359
628,-4377,-3419,0,5554,38
629,-5685,-5255,0,7741,43
630,-4556,-3136,0,5530,35
631,10773,8086,0,13470,216
632,3267,-1161,0,3467,161
633,-8013,-2905,0,8523,20
634,2960,9468,0,9919,252
635,-8606,-2520,0,8967,17
636,-6855,-6338,0,9336,43
637,-5096,-1296,0,5258,15
638,6722,-2134,0,7052,163
639,-4727,441,0,4747,354
640,-2397,-617,0,2475,15
641,6870,5139,0,8579,216
642,-3353,605,0,3407,349
643,-6337,-6043,0,8756,44
644,-4913,-74,0,4913,1
645,-5104,-718,0,5154,9
646,-5075,-318,0,5084,4
647,16093,-3655,0,16502,168
648,2829,3003,0,4125,226
649,-7718,-2715,0,8181,20
650,-8809,1682,0,8968,349
651,-15722,1423,0,15786,354
652,-7590,8222,0,11189,312
653,-7049,14513,0,16134,295
654,-6125,1542,0,6316,345
655,-5873,-5211,0,7851,42
656,-46,7277,0,7277,270
657,4943,7602,0,9067,236
658,-135,10968,0,10968,270
659,13014,5744,0,14225,203
660,-8117,3130,0,8699,338
661,-4803,73,0,4803,359
662,-4065,-5651,0,6961,55
663,-3611,-341,0,3627,6
664,-2694,12887,0,13165,281
665,1499,4805,0,5033,252
666,-1383,4176,0,4399,288
667,-4220,854,0,4305,348
668,-5522,-4765,0,7293,41
669,-8433,-2361,0,8757,16
670,-2805,1663,0,3260,329
671,-4956,-365,0,4969,5
672,28804,10974,0,30823,200
673,-2634,-490,0,2679,11
674,-5831,-4634,0,7448,39
675,31185,23526,0,39063,217
676,-4461,525,0,4491,353
677,-4413,697,0,4467,351
678,5470,-1814,0,5762,162
679,-778,-1612,0,1789,65
680,-3505,569,0,3550,350
681,251,2201,0,2215,263
682,12909,-1963,0,13057,172
683,-3349,2369,0,4102,324
684,-7435,2138,0,7736,343
685,7982,11096,0,13668,234
686,-8860,626,0,8882,355
687,-4383,355,0,4397,355
688,-1980,-3528,0,4045,61
689,-6813,1687,0,7018,346
690,-3650,332,0,3665,354
691,631,5513,0,5548,263
692,-4514,-2657,0,5237,31
693,-7692,1130,0,7774,351
694,6121,3661,0,7132,210
695,-6057,-4886,0,7782,39
696,-7993,626,0,8017,355
697,-4029,-46,0,4029,1
698,-4126,-9,0,4126,1
699,-16416,-610,0,16427,3
700,-4439,-2452,0,5071,29
701,-5153,-1581,0,5390,18
702,-6105,4278,0,7454,324
703,-6927,-12293,0,14110,61
704,-5702,-5892,0,8199,46
705,-4309,-245,0,4315,4
706,-3788,-1092,0,3942,17
707,-3712,-550,0,3752,9
708,-4313,-5342,0,6865,52
709,-3760,-1037,0,3900,16
710,2140,-905,0,2323,158
711,-4549,3524,0,5754,322
712,-3906,2030,0,4402,332
713,2509,-563,0,2571,168
714,-3958,-72,0,3958,2
715,-3719,-610,0,3768,10
716,-1021,-3110,0,3273,72
717,-3742,-380,0,3761,6
718,-11761,-2107,0,11948,11
719,-5399,-106,0,5400,2
720,-1456,5443,0,5634,284
721,-1579,-1975,0,2528,52
722,-3866,-75,0,3866,2
723,-6749,11078,0,12971,301
724,-2526,6817,0,7269,290
725,185,5733,0,5735,268
726,-1237,5938,0,6065,281
727,-3245,5326,0,6236,301
728,-2944,-122,0,2946,3
729,330,-1698,0,1729,101
730,-3749,-727,0,3818,11
731,-3978,-1587,0,4282,22
732,12481,10905,0,16573,221
733,-2717,6833,0,7353,291
734,-2267,5772,0,6201,291
735,-1164,7415,0,7505,278
736,-3582,6433,0,7363,299
737,-3784,-988,0,3910,15
738,8636,1133,0,8710,187
739,-3928,-94,0,3929,2
740,-4785,-3276,0,5799,35
741,2389,5800,0,6272,247
742,-5559,-4651,0,7248,40
743,222,2271,0,2281,264
744,-2361,-704,0,2463,17
745,-6455,-7157,0,9637,48
746,-6621,1732,0,6843,345
747,476,4499,0,4524,263
748,-2359,-519,0,2415,13
749,-29998,-27163,0,40468,43
750,-4813,2179,0,5283,335
751,8734,3805,0,9526,203
752,-3820,-463,0,3847,7
753,6401,2573,0,6898,201
754,-4948,-3502,0,6061,36
755,-8362,-6880,0,10828,40
756,-5101,2978,0,5906,329
757,-5399,1798,0,5690,341
758,19513,-19111,0,27312,136
759,185,1741,0,1750,263
760,119,-409,0,425,107
761,504,3425,0,3461,261
762,-2272,8581,0,8876,284
763,-5147,-3830,0,6415,37
764,-4310,-762,0,4376,11
765,4682,6800,0,8255,235
766,-7755,-6775,0,10297,42
767,-1834,7850,0,8061,283
768,-2586,-72,0,2587,2
769,451,4730,0,4751,264
770,-4575,-1867,0,4941,23
771,-860,1321,0,1576,303
772,2645,4201,0,4964,237
773,-6838,-1430,0,6985,12
774,-2386,6090,0,6540,291
775,-4071,-328,0,4084,5
776,-3993,-286,0,4003,5
777,-1229,2635,0,2907,295
778,-2298,-780,0,2426,19
779,3368,8590,0,9226,248
780,-4519,-2491,0,5160,29
781,471,2378,0,2424,258
782,-4426,729,0,4485,350
783,-4873,3304,0,5887,325
784,-1869,1829,0,2615,315
785,-2862,21,0,2862,359
786,2538,3527,0,4345,234
787,-421,2393,0,2429,279
788,-4504,-1210,0,4663,16
789,-3150,9240,0,9762,288
790,3371,8807,0,9430,249
791,28031,-36844,0,46294,128
792,-533,5960,0,5983,275
793,-4374,-1042,0,4496,14
794,-8532,-5646,0,10230,34
795,41857,37844,0,-2147483648,222
796,-3438,1505,0,3752,336
797,1285,1988,0,2367,237
798,6108,2189,0,6488,199
799,3019,1780,0,3504,210
800,-4794,2284,0,5310,334
801,-2482,-1246,0,2777,27
802,1909,12455,0,12600,261
803,-537,5967,0,5991,275
804,-5258,-6448,0,8320,51
805,-2425,-517,0,2479,13
806,-6254,-1680,0,6475,16
807,-3291,6085,0,6917,298
808,-5295,1704,0,5562,342
809,2029,4087,0,4562,243
810,4794,1901,0,5157,201
811,931,-1965,0,2174,116
812,2556,2941,0,3896,229
813,-9118,485,0,9130,356
814,-318,-1788,0,1816,80
815,-610,5974,0,6005,275
816,4663,-224,0,4668,178
817,-634,1793,0,1901,289
818,-4269,-1809,0,4636,23
819,-7032,-6860,0,9823,45
820,-1265,-693,0,1442,29
821,-6582,-5345,0,8478,40
822,-5772,3876,0,6952,326
823,-4251,-777,0,4321,11
824,3166,774,0,3259,193
825,1550,9756,0,9878,260
826,776,7844,0,7882,264
827,-4384,-5854,0,7313,54
828,-3981,-390,0,4000,6
829,-2079,11262,0,11452,280
830,1767,14737,0,14842,263
831,-2713,-816,0,2833,17
832,-5890,10662,0,12180,298
833,-4013,-1171,0,4180,17
834,-11199,-7608,0,13538,35
835,-252,-1917,0,1933,83
836,17204,9984,0,19891,210
837,-4056,-1280,0,4253,18
838,-2083,288,0,2102,352
839,-4105,-1370,0,4327,19
840,1678,-1822,0,2476,133
841,-7174,2541,0,7610,340
842,-4272,-3536,0,5545,40
843,1278,1904,0,2293,236
844,1787,-1752,0,2502,136
845,-4916,2471,0,5502,333
846,1020,-2011,0,2254,117
847,-1390,-1613,0,2129,50
848,-3871,-691,0,3932,11
849,-7910,10009,0,12757,308
850,508,5847,0,5869,265
851,2079,1043,0,2325,206
852,-3990,-4935,0,6346,52
853,-3542,5635,0,6655,302
854,-16,11392,0,11392,270
855,-4260,1530,0,4526,340
856,14736,14330,0,20554,224
857,-2926,-260,0,2937,6
858,-2968,2893,0,4144,315
859,-4257,-747,0,4322,10
860,-2606,-10944,0,11249,77
861,-11261,2210,0,11475,348
862,-4402,2387,0,5007,331
863,-3942,-581,0,3984,9
864,-4079,5792,0,7084,305
865,-4015,-448,0,4039,7
866,-4019,-486,0,4048,7
867,-6516,4127,0,7713,327
868,8642,-25241,0,26679,109
869,799,3795,0,3878,258
870,2480,5427,0,5966,245
871,-4743,-2443,0,5335,28
872,-2875,3244,0,4334,311
873,-754,2794,0,2893,285
874,-261,-2260,0,2275,84
875,-1243,1135,0,1683,317
876,13616,-296,0,13619,179
877,-1420,-1727,0,2235,51
878,-1522,9347,0,9470,279
879,-3887,-643,0,3939,10
880,-4528,-1793,0,4870,22
881,-404,3876,0,3896,275
882,-4413,-1793,0,4763,23
883,-12088,9474,0,15358,321
