i,x,y,z,r,theta
126,-2342,2077,0,3130,318
127,-1355,371,0,1404,344
128,-1131,914,0,1454,321
129,-1625,152,0,1632,354
130,-797,2258,0,2394,289
131,161,1009,0,1021,260
132,-838,-2082,0,2244,69
133,-1939,4162,0,4591,294
134,1310,1919,0,2323,235
135,-1230,-169,0,1241,8
136,1226,3330,0,3548,249
137,-3557,3256,0,4822,317
138,3542,-5876,0,6860,122
139,-1096,1266,0,1674,310
140,-1693,5252,0,5518,287
141,3636,3322,0,4925,222
142,-1812,2454,0,3050,306
143,-2004,170,0,2011,355
144,832,3048,0,3159,254
145,864,3804,0,3900,257
146,228,1907,0,1920,263
147,129,1485,0,1490,265
148,-1444,3404,0,3697,292
149,-1882,1952,0,2711,313
150,-1985,1154,0,2296,329
151,-2121,958,0,2327,335
152,-1412,1280,0,1905,317
153,486,2476,0,2523,258
154,2253,2834,0,3620,231
155,796,2491,0,2615,252
156,-363,1628,0,1667,282
157,-835,2642,0,2770,287
158,-1964,-61,0,1964,2
159,816,1047,0,1327,232
160,188,1883,0,1892,264
161,49,1920,0,1920,268
162,-2664,1152,0,2902,336
163,837,937,0,1256,228
164,296,3730,0,3741,265
165,-674,2699,0,2781,284
166,235,1378,0,1397,260
167,-1344,2670,0,2989,296
168,3338,2147,0,3968,212
169,615,2157,0,2242,254
170,-1816,-2109,0,2783,50
171,-779,2191,0,2325,289
172,-1090,1103,0,1550,314
173,-2317,633,0,2401,344
174,956,727,0,1201,217
175,-1098,1623,0,1959,304
176,268,1329,0,1355,258
177,-1428,-126,0,1433,6
178,-2720,-521,0,2769,11
179,-1639,1087,0,1966,326
180,-1515,789,0,1708,332
181,-847,2529,0,2667,288
182,570,1683,0,1776,251
183,-1518,1051,0,1846,325
184,772,1075,0,1323,234
185,597,1260,0,1394,244
186,61,1483,0,1484,267
187,-1456,542,0,1553,339
188,-1211,-1026,0,1587,41
189,-3281,-556,0,3327,10
190,1970,3933,0,4398,243
191,2800,781,0,2906,195
192,-1356,-1028,0,1701,38
193,-506,1662,0,1737,286
194,-2050,3568,0,4114,299
195,-1153,1118,0,1606,315
196,-464,2532,0,2574,280
197,-1649,767,0,1818,335
198,-1056,844,0,1351,321
199,2991,394,0,3016,187
200,-1958,483,0,2016,346
201,-2836,-1273,0,3108,25
202,-2147,-818,0,2297,21
203,-2824,2284,0,3632,321
204,-2029,-1658,0,2620,40
205,-1312,-1072,0,1694,40
206,-1665,-2284,0,2826,54
207,-1904,-1660,0,2526,42
208,3873,-760,0,3946,169
209,-749,1465,0,1645,297
210,413,1278,0,1343,252
211,-1016,0,0,1016,360
212,-443,1548,0,1610,285
213,-2692,1371,0,3021,333
214,82,4053,0,4053,268
215,-3163,1514,0,3506,334
216,-2625,2070,0,3342,321
217,-1264,-1848,0,2238,56
218,3112,1684,0,3538,208
219,336,921,0,980,249
220,-486,-1822,0,1885,76
221,133,1261,0,1267,263
222,447,3377,0,3406,262
223,375,885,0,961,247
224,1520,2783,0,3171,241
225,-1057,-175,0,1071,10
226,-1442,-1693,0,2223,50
227,1116,2202,0,2468,243
228,-4027,-1490,0,4293,21
229,3750,1672,0,4105,204
230,9,3029,0,3029,269
231,-4705,2017,0,5119,336
232,-1662,402,0,1709,346
233,1790,-5332,0,5624,109
234,-1861,1519,0,2402,320
235,-1582,-1238,0,2008,39
236,-2679,-1010,0,2863,21
237,678,-377,0,775,151
238,-2616,-2146,0,3383,40
239,1321,2319,0,2668,240
240,-957,1473,0,1756,303
241,-93,1980,0,1982,272
242,359,-318,0,479,139
243,5257,4067,0,6646,217
244,10808,158213,0,-2147483648,266
245,-2114,637,0,2207,343
246,1646,816,0,1837,206
247,11056,-2911,0,11432,166
248,-8470,-68,0,8470,1
249,3363,2404,0,4133,215
250,636,-223,0,673,161
251,807,695,0,1065,220
252,2588,2159,0,3370,219
253,1342,1315,0,1878,224
254,-2276,-1821,0,2914,39
255,-958,4212,0,4319,282
256,-983,1118,0,1488,311
257,6166,1838,0,6434,196
258,-1619,1206,0,2018,323
259,-820,317,0,879,338
260,2595,2583,0,3661,224
261,-138,-1478,0,1484,85
262,329,4257,0,4269,265
263,336,2362,0,2385,261
264,-672,1596,0,1731,292
265,-110,-1529,0,1532,86
266,172,931,0,946,259
267,1411,2556,0,2919,241
268,-2042,-951,0,2252,25
269,-4022,-1878,0,4438,26
270,-453,3510,0,3539,277
271,933,4191,0,4293,257
272,506,462,0,685,222
273,-20,5329,0,5329,270
274,-997,1515,0,1813,303
275,2037,2214,0,3008,227
276,37,2812,0,2812,269
277,-1372,-953,0,1670,35
278,1491,2724,0,3105,241
279,-67,1923,0,1924,271
280,3549,-4278,0,5558,130
281,-3214,2388,0,4004,323
282,545,3415,0,3458,260
283,-2641,-1434,0,3005,29
284,-1021,7449,0,7518,277
285,-3589,-180,0,3593,3
286,-113,1846,0,1849,273
287,-1516,-1673,0,2257,48
288,-1135,2360,0,2618,295
289,-1787,3123,0,3598,299
290,-1665,1192,0,2047,324
291,-1622,-457,0,1685,16
292,-2419,2805,0,3703,310
293,2007,4597,0,5016,246
294,73,151,0,167,244
295,-3036,1252,0,3284,337
296,-2336,1270,0,2658,331
297,-1789,356,0,1824,348
298,-471,4342,0,4367,276
299,947,1415,0,1702,236
300,-1497,-375,0,1543,15
301,-705,1565,0,1716,294
302,-1207,-1359,0,1817,49
303,2985,1696,0,3433,209
304,-2758,-1552,0,3164,30
305,-883,956,0,1301,312
306,-987,1823,0,2073,298
307,-1333,-629,0,1473,26
308,-766,2370,0,2490,287
309,473,136,0,492,196
310,-1717,-589,0,1815,19
311,-217,2675,0,2683,274
312,-42,2391,0,2391,271
313,3736,3242,0,4946,220
314,-1419,2415,0,2801,300
315,-487,1814,0,1878,285
316,-827,1502,0,1714,298
317,3099,4411,0,5390,234
318,-1252,-680,0,1424,29
319,2645,1862,0,3234,215
320,-817,2021,0,2179,292
321,-1251,1338,0,1831,313
322,407,1421,0,1478,254
323,-1033,1440,0,1772,305
324,1179,-1678,0,2050,126
325,2556,4351,0,5046,239
326,83,3836,0,3836,268
327,-1587,1113,0,1938,324
328,1870,3668,0,4117,242
329,-1445,2214,0,2643,303
330,-1298,310,0,1334,346
331,-1125,-1348,0,1755,51
332,393,1636,0,1682,256
333,3187,4339,0,5383,233
334,5049,-3906,0,6383,143
335,5736,2273,0,6169,201
336,-1019,1870,0,2129,298
337,505,1498,0,1580,251
338,-38,2337,0,2337,270
339,-770,2048,0,2187,290
340,-1309,1355,0,1884,314
341,-1926,-1576,0,2488,40
342,-1281,-209,0,1297,10
343,-1007,3349,0,3497,286
344,-1411,1361,0,1960,316
345,-1769,61,0,1770,358
346,-1434,29,0,1434,358
347,-548,7776,0,7795,274
348,-3310,-1568,0,3662,26
349,-1087,-907,0,1415,40
350,1600,1882,0,2470,229
351,-1899,-236,0,1913,8
352,-10630,7833,0,13204,323
353,443,1526,0,1589,253
354,2174,-3837,0,4410,120
355,2895,4523,0,5370,237
356,-1998,-1802,0,2690,43
357,-1783,90,0,1785,357
358,-1206,1248,0,1735,314
359,-1708,202,0,1719,353
360,941,262,0,976,195
361,-1310,68,0,1311,357
362,-1510,-1730,0,2296,49
363,-1214,-1848,0,2211,57
364,1188,3708,0,3893,252
365,-1230,685,0,1407,330
366,1072,3423,0,3586,252
367,-1954,-159,0,1960,5
368,-1858,-10,0,1858,1
369,2996,745,0,3087,193
370,791,-156,0,806,169
371,2618,2894,0,3902,227
372,-1606,1689,0,2330,313
373,-2211,255,0,2225,353
374,3154,5028,0,5935,237
375,-478,125,0,494,345
376,-1884,-383,0,1922,12
377,-1699,-934,0,1938,29
378,-1882,-444,0,1933,14
379,3111,3172,0,4442,225
380,-1591,-1582,0,2243,45
381,-22196,13832,0,26153,328
382,-490,-480,0,685,45
383,-2891,1149,0,3110,338
384,-1078,-862,0,1380,39
385,8434,-31640,0,32744,105
386,1554,1441,0,2119,222
387,-1566,712,0,1720,335
388,-998,1885,0,2132,297
389,11,3703,0,3703,269
390,592,2893,0,2952,258
391,-1809,530,0,1885,343
392,-1922,-801,0,2082,23
393,213,2259,0,2269,264
394,-1809,533,0,1885,343
395,-252,-1558,0,1578,81
396,-1998,262,0,2015,352
397,696,-361,0,784,153
398,-322,2957,0,2974,276
399,-9238,-3330,0,9819,20
400,-961,2375,0,2562,292
401,3896,5897,0,7067,236
402,1719,3364,0,3777,242
403,-1483,693,0,1636,334
404,-2270,-653,0,2362,17
405,-1336,553,0,1445,337
406,2066,5123,0,5523,248
407,-2615,437,0,2651,350
408,-524,2602,0,2654,281
409,-2051,863,0,2225,337
410,1301,2004,0,2389,237
411,-1343,1828,0,2268,306
412,783,-222,0,813,165
413,-1027,1918,0,2175,298
414,-1940,-596,0,2029,18
415,515,2013,0,2077,255
416,-979,-96,0,983,6
417,-1675,-1192,0,2055,36
418,258,3216,0,3226,265
419,303,2483,0,2501,263
420,1791,3930,0,4318,245
421,-2078,77,0,2079,357
422,-1151,939,0,1485,320
423,-180,3332,0,3336,273
424,-1655,1258,0,2078,322
425,307,1591,0,1620,259
426,-2799,-1912,0,3389,35
427,-686,1911,0,2030,289
428,138,-637,0,651,103
429,659,1262,0,1423,242
430,-2112,-713,0,2229,19
431,-1164,1543,0,1932,307
432,-1791,1417,0,2283,321
433,-456,-1711,0,1770,76
434,-1226,260,0,1253,348
435,-2278,-290,0,2296,8
436,-1231,146,0,1239,353
437,-1067,5997,0,6091,280
438,-1626,1697,0,2350,313
439,-1355,-1207,0,1814,42
440,-2740,-1060,0,2937,22
441,1527,2607,0,3021,239
442,700,-358,0,786,153
443,-2511,-613,0,2584,14
444,-3024,-1150,0,3235,21
445,-1583,763,0,1757,334
446,3358,4585,0,5683,233
447,-2242,4109,0,4680,298
448,-3299,-2466,0,4118,37
449,-2386,791,0,2513,341
450,-983,-222,0,1007,13
451,-506,3912,0,3944,277
452,6494,9977,0,11904,236
453,-240,4611,0,4617,272
454,88,3311,0,3312,268
455,-1264,438,0,1337,340
456,1808,5260,0,5562,251
457,-3772,2288,0,4411,328
458,-2148,88,0,2149,357
459,265,1306,0,1332,258
460,-2383,294,0,2401,352
461,555,1345,0,1455,247
462,-1217,-1300,0,1780,47
463,-1088,451,0,1177,337
464,579,-537,0,789,138
465,-2678,-306,0,2695,7
466,-1029,-281,0,1066,16
467,-3024,4959,0,5808,301
468,871,1995,0,2176,246
469,-289,180,0,340,328
470,-111,2501,0,2503,272
471,-1350,-1211,0,1813,42
472,859,3788,0,3884,257
473,-1882,1667,0,2514,318
474,-1195,-1140,0,1651,44
475,3130,2065,0,3749,213
476,-307,1799,0,1825,279
477,86,4044,0,4044,268
478,-251,-731,0,772,72
479,-1050,-299,0,1091,16
480,-724,2860,0,2950,284
481,-366,5924,0,5935,273
482,-547,1892,0,1969,286
483,-2023,470,0,2076,346
484,900,1029,0,1367,228
485,-148,1691,0,1697,275
486,-940,387,0,1016,337
487,-1289,3019,0,3282,293
488,-1177,452,0,1260,338
489,-1285,763,0,1494,329
490,-1528,-1466,0,2117,44
491,606,4197,0,4240,261
492,313,-1195,0,1235,105
493,-1735,830,0,1923,334
494,-2039,-496,0,2098,14
495,1868,3104,0,3622,238
496,30731,30139,0,43043,224
497,-2044,414,0,2085,348
498,-1190,-1128,0,1639,44
499,-2068,-1705,0,2680,40
500,-1302,963,0,1619,323
501,523,-618,0,809,131
502,-1683,1019,0,1967,328
503,-2060,1699,0,2670,320
504,-2103,2021,0,2916,316
505,1293,1372,0,1885,226
506,-773,1127,0,1366,304
507,-2727,284,0,2741,354
508,-2147,-237,0,2160,7
509,-800,1921,0,2080,292
510,3365,2950,0,4475,221
511,-2015,610,0,2105,343
512,-1875,848,0,2057,335
513,-616,4125,0,4170,278
514,-740,1875,0,2015,291
515,1200,2739,0,2990,246
516,-974,-601,0,1144,32
517,-1959,657,0,2066,341
518,-1115,562,0,1248,333
519,-2915,2415,0,3785,320
520,-2682,-899,0,2828,19
521,-2165,1985,0,2937,317
522,-246,1769,0,1786,277
523,-1559,586,0,1665,339
524,-97,-1313,0,1316,86
525,-1160,-468,0,1250,22
526,3041,3696,0,4786,230
527,375,943,0,1014,248
528,-1841,885,0,2042,334
529,-1743,386,0,1785,347
530,-216,1777,0,1790,276
531,-2624,808,0,2745,342
532,-1168,1704,0,2065,304
533,-1122,282,0,1156,345
534,-2593,-1225,0,2867,26
535,-96,2414,0,2415,272
536,-1136,160,0,1147,351
537,944,-75,0,946,176
538,-729,4101,0,4165,280
539,-1319,-617,0,1456,26
540,942,3940,0,4051,256
541,856,2428,0,2574,250
542,-4011,-1055,0,4147,15
543,-1479,1003,0,1787,325
544,-1128,-445,0,1212,22
545,-1312,846,0,1561,327
546,-1064,572,0,1208,331
547,2301,-8913,0,9205,105
548,-1083,-369,0,1144,19
549,-1108,849,0,1395,322
550,2056,2117,0,2951,225
551,-2901,427,0,2932,351
552,-316,3610,0,3623,275
553,-1867,-904,0,2074,26
554,2239,-4029,0,4609,120
555,-974,-1191,0,1538,51
556,-1173,-378,0,1232,18
557,1127,3967,0,4123,254
558,-1300,-602,0,1432,25
559,400,-1193,0,1258,109
560,-3229,-974,0,3372,17
561,-2324,1864,0,2979,321
562,-4580,167,0,4583,357
563,-2712,-764,0,2817,16
564,-1422,-1127,0,1814,39
565,111,-866,0,873,98
566,-2962,3802,0,4819,307
567,568,362,0,673,212
568,-168,1608,0,1616,275
569,-454,1648,0,1709,285
570,1738,3789,0,4168,245
571,939,2264,0,2451,247
572,-220,-1873,0,1885,84
573,628,4778,0,4819,262
574,182,1089,0,1104,260
575,-605,-847,0,1040,55
576,-3626,-1767,0,4033,26
577,-635,2728,0,2800,283
578,-2128,-459,0,2176,13
579,-2400,-505,0,2452,12
580,994,123,0,1001,187
581,-1326,-545,0,1433,23
582,2786,-4992,0,5716,120
583,-2095,-531,0,2161,15
584,364,-1295,0,1345,106
585,-1445,718,0,1613,333
586,-3059,661,0,3129,347
587,-1339,-541,0,1444,23
588,1379,1777,0,2249,232
589,-1514,1011,0,1820,326
590,-3527,-526,0,3566,9
591,745,1473,0,1650,243
592,-1433,1043,0,1772,323
593,-1091,3913,0,4062,285
594,-2724,429,0,2757,351
595,-2030,-727,0,2156,20
596,-1292,1018,0,1644,321
597,-252,297,0,389,310
598,375,4340,0,4356,265
599,-2440,1255,0,2743,332
600,-1489,1070,0,1833,324
601,-1329,1068,0,1704,321
602,-2230,3,0,2230,359
603,-1276,-618,0,1417,26
604,-1647,1051,0,1953,327
605,-157,-1466,0,1474,84
606,931,1917,0,2131,244
607,-1386,-842,0,1621,32
608,514,-691,0,861,127
609,-327,1419,0,1456,282
610,-1683,-1284,0,2116,38
611,-297,-946,0,991,73
612,821,3315,0,3415,256
613,-1619,-791,0,1801,27
614,-417,1726,0,1775,283
615,-145,2155,0,2159,273
616,-1518,970,0,1801,327
617,-3057,-946,0,3200,18
618,-2205,-282,0,2222,8
619,374,2100,0,2133,259
620,-1097,866,0,1397,321
621,2779,1746,0,3281,212
622,-2657,-532,0,2709,12
623,-1168,1867,0,2202,302
624,-3400,1068,0,3563,342
625,3972,1783,0,4353,204
626,-1909,-1036,0,2171,29
627,-2101,607,0,2186,343
628,-2109,-586,0,2188,16
629,-1520,-910,0,1771,31
630,-1285,-278,0,1314,13
631,2955,2223,0,3697,216
632,909,-430,0,1005,155
633,-2148,-330,0,2173,9
634,756,2613,0,2720,253
635,-2559,-208,0,2567,5
636,-1771,-1295,0,2193,37
637,-2274,109,0,2276,357
638,1723,-687,0,1854,159
639,-1976,765,0,2118,338
640,-1340,-608,0,1471,25
641,1925,1416,0,2389,216
642,-1103,885,0,1414,321
643,-1951,-1795,0,2651,43
644,-2091,579,0,2169,344
645,-2233,322,0,2256,351
646,-2195,467,0,2244,347
647,4204,-1074,0,4339,166
648,984,519,0,1112,207
649,-2076,-288,0,2095,8
650,-3514,877,0,3621,345
651,-4574,573,0,4609,352
652,-2307,2703,0,3553,310
653,-2139,4430,0,4919,295
654,-2538,964,0,2714,339
655,-1557,-898,0,1797,30
656,123,2940,0,2942,267
657,1399,2155,0,2569,237
658,32,3376,0,3376,269
659,3599,1569,0,3926,203
660,-3212,1451,0,3524,335
661,-2025,640,0,2123,342
662,-1915,-1015,0,2167,28
663,-1387,569,0,1499,337
664,-770,3691,0,3770,281
665,648,1159,0,1327,240
666,-169,1446,0,1455,276
667,-1677,940,0,1922,330
668,-1487,-761,0,1670,28
669,-2242,-221,0,2252,6
670,-499,429,0,658,319
671,-2128,473,0,2179,347
672,7729,2952,0,8273,200
673,-1097,-707,0,1305,33
674,-2035,-1264,0,2395,32
675,8567,6524,0,10768,217
676,-1811,825,0,1990,335
677,-1782,880,0,1987,333
678,1885,-726,0,2019,159
679,-480,-1022,0,1129,65
680,-1191,873,0,1476,323
681,370,634,0,734,239
682,3369,-629,0,3427,170
683,-1246,1408,0,1880,311
684,-2090,941,0,2292,335
685,2190,3092,0,3789,234
686,-3563,465,0,3593,352
687,-1772,777,0,1934,336
688,-2665,-773,0,2774,17
689,-2784,969,0,2947,340
690,-1294,803,0,1522,328
691,406,1446,0,1501,254
692,-1265,-134,0,1272,7
693,-1873,410,0,1917,347
694,1994,1065,0,2260,208
695,-1939,-1340,0,2356,35
696,-1965,309,0,1989,351
697,-1565,669,0,1701,336
698,-1625,675,0,1759,337
699,-4048,-347,0,4062,5
700,-1250,-73,0,1252,4
701,-2313,6,0,2313,359
702,-1528,1125,0,1897,323
703,-2026,-2625,0,3315,53
704,-1856,-1573,0,2432,41
705,-1741,588,0,1837,341
706,-1199,363,0,1252,343
707,-1282,540,0,1391,337
708,-1681,-1419,0,2199,41
709,-1199,384,0,1258,342
710,543,-795,0,962,125
711,-1138,822,0,1403,324
712,-822,550,0,989,326
713,697,-684,0,976,136
714,-1513,666,0,1653,336
715,-1268,521,0,1370,337
716,-1269,-973,0,1599,38
717,-1310,589,0,1436,335
718,-3477,-261,0,3486,5
719,-1175,275,0,1206,346
720,-397,2389,0,2421,279
721,-1300,-843,0,1549,33
722,-1435,675,0,1585,334
723,-2508,4293,0,4971,300
724,-680,1987,0,2100,288
725,295,1528,0,1556,259
726,-210,1875,0,1886,276
727,-923,1272,0,1571,305
728,-1202,-601,0,1343,27
729,-162,-1083,0,1095,82
730,-1247,484,0,1337,338
731,-1222,208,0,1239,350
732,3484,3079,0,4649,221
733,-703,2231,0,2339,287
734,-766,2455,0,2571,287
735,-309,3074,0,3089,275
736,-1310,2746,0,3042,295
737,-1230,402,0,1294,341
738,2245,199,0,2253,185
739,-1485,662,0,1625,335
740,-1357,-315,0,1393,14
741,851,1810,0,2000,244
742,-1512,-721,0,1675,26
743,297,643,0,708,245
744,-1273,-627,0,1419,27
745,-1753,-2077,0,2717,50
746,-2709,997,0,2886,339
747,108,980,0,985,263
748,-1317,-604,0,1448,25
749,-7498,-6593,0,9984,42
750,-1344,548,0,1451,337
751,2345,994,0,2546,202
752,-1343,565,0,1457,337
753,2070,715,0,2190,199
754,-1388,-386,0,1440,16
755,-2069,-1505,0,2558,37
756,-1194,763,0,1416,327
757,-1287,584,0,1413,335
758,3741,-4365,0,5748,131
759,309,426,0,526,234
760,-47,-205,0,210,78
761,404,1034,0,1110,248
762,-772,3492,0,3576,282
763,-1428,-480,0,1506,19
764,-1753,433,0,1805,346
765,2018,2681,0,3355,233
766,-2596,-1578,0,3037,32
767,-498,2276,0,2329,282
768,-1169,-567,0,1299,26
769,-44,1116,0,1116,272
770,-2008,35,0,2008,359
771,-27,294,0,295,275
772,710,1142,0,1344,238
773,-1617,-41,0,1617,2
774,-450,1789,0,1844,284
775,-1573,585,0,1678,339
776,-1513,605,0,1629,338
777,-179,795,0,814,282
778,-1257,-640,0,1410,27
779,1474,3400,0,3705,246
780,-2042,-191,0,2050,6
781,288,684,0,742,247
782,-1466,-125,0,1471,5
783,-1248,1057,0,1635,319
784,-329,420,0,533,308
785,-1294,-428,0,1362,19
786,942,705,0,1176,216
787,327,1101,0,1148,253
788,-1892,276,0,1912,351
789,-882,2843,0,2976,287
790,1468,3480,0,3776,247
791,6926,-9525,0,11776,127
792,95,1639,0,1641,266
793,-1809,338,0,1840,349
794,-2845,-1132,0,3061,22
795,10630,9743,0,14419,222
796,-863,112,0,870,352
797,559,534,0,773,223
798,1973,585,0,2057,196
799,1043,472,0,1144,204
800,-1266,341,0,1311,344
801,-1467,-744,0,1644,27
802,627,3800,0,3851,260
803,96,1645,0,1647,266
804,-1842,-1701,0,2507,43
805,-1332,-604,0,1462,25
806,-1474,-71,0,1475,3
807,-726,1876,0,2011,291
808,-1233,536,0,1344,336
809,387,917,0,995,247
810,1530,509,0,1612,198
811,79,-1160,0,1162,94
812,882,835,0,1214,223
813,-2667,565,0,2726,348
814,-354,-1189,0,1240,74
815,77,1651,0,1652,267
816,1144,-181,0,1158,172
817,-380,142,0,405,339
818,-1261,126,0,1267,354
819,-2312,-1720,0,2881,37
820,-975,-576,0,1132,31
821,-1720,-936,0,1958,29
822,-1451,1011,0,1768,325
823,-1698,438,0,1753,345
824,1030,-237,0,1056,168
825,739,3870,0,3939,259
826,365,2465,0,2491,261
827,-1586,-1621,0,2267,46
828,-1463,582,0,1574,338
829,-710,4470,0,4526,279
830,447,4152,0,4175,263
831,-1124,-807,0,1383,36
832,-2220,4259,0,4802,297
833,-1232,332,0,1275,344
834,-2849,-1811,0,3375,33
835,-320,-1206,0,1247,76
836,4707,2749,0,5450,210
837,-1235,297,0,1270,346
838,-1082,-395,0,1151,21
839,-1233,267,0,1261,347
840,350,-1111,0,1164,108
841,-1775,747,0,1925,337
842,-2004,-527,0,2072,15
843,581,488,0,758,220
844,396,-1093,0,1162,110
845,-1280,1040,0,1649,320
846,109,-1166,0,1171,96
847,-694,-1025,0,1237,56
848,-1299,496,0,1390,339
849,-2273,2926,0,3705,307
850,205,1697,0,1709,263
851,774,206,0,800,194
852,-1896,-890,0,2094,26
853,-1241,946,0,1560,322
854,103,4499,0,4500,268
855,-1194,111,0,1199,354
856,3933,3904,0,5541,224
857,-1166,-627,0,1323,29
858,-682,872,0,1107,308
859,-1696,447,0,1753,345
860,-867,-2777,0,2909,73
861,-4433,1022,0,4549,347
862,-1030,771,0,1286,323
863,-1404,530,0,1500,339
864,-971,1876,0,2112,297
865,-1480,564,0,1583,339
866,-1480,554,0,1580,339
867,-1870,1485,0,2387,321
868,1916,-6481,0,6758,107
869,534,1194,0,1307,245
870,856,1669,0,1875,242
871,-1334,-72,0,1335,4
872,-800,665,0,1040,320
873,106,1378,0,1382,265
874,-1131,-846,0,1412,37
875,-139,103,0,173,323
876,3584,-165,0,3587,178
877,-705,-1050,0,1264,57
878,-473,3753,0,3782,277
879,-1348,512,0,1441,339
880,-1935,86,0,1936,357
881,138,1811,0,1816,265
882,-1277,123,0,1282,354
883,-4664,3781,0,6004,320
884,-3007,-4222,0,5183,55
885,472,1256,0,1341,249
886,758,2683,0,2788,254
887,-1705,-834,0,1898,27
888,214,1657,0,1670,262
889,119,1773,0,1776,266
890,-1310,495,0,1400,339
891,-1599,490,0,1672,342
892,-3166,3797,0,4943,309
893,-1771,270,0,1791,351
894,-3833,68,0,3833,358
895,141,2439,0,2443,266
896,-2771,217,0,2779,355
897,-1980,-163,0,1986,5
898,155,2223,0,2228,266
899,-1263,183,0,1276,351
900,-752,-1020,0,1267,54
901,-1383,509,0,1473,339
902,-592,446,0,741,323
903,-2374,3955,0,4612,300
904,-1165,170,0,1177,351
905,-1854,-1059,0,2135,30
906,-1913,-1280,0,2301,34
907,-850,-973,0,1291,49
908,-1940,-760,0,2083,22
909,-1348,1731,0,2193,307
910,-1148,-471,0,1240,23
911,-154,1299,0,1308,276
912,-774,1005,0,1268,307
913,-1910,82,0,1911,357
914,-1300,487,0,1388,339
915,-176,716,0,737,283
916,-1367,-116,0,1371,5
917,-1100,89,0,1103,355
918,519,1148,0,1259,245
919,-132,627,0,640,281
920,-1790,-891,0,1999,27
